"Gene","Bead","Sup","Enrichment","P"
"Hes6",29.54,16.73,0.88," 2.5e-17"
"Col20a1",7.57,3.97,0.88," 7.1e-06"
"Prx",7.12,4.32,0.88," 2.7e-04"
"Tnfrsf4",1.66,0.9,0.88," 1.1e-02"
"Lrrd1",8.51,4.91,0.87," 6.4e-09"
"Gpr119",1.97,1.16,0.87," 4.0e-03"
"Coro2a",70.79,39.18,0.87," 3.7e-46"
"Pde3a",31.68,17.22,0.87," 2.8e-10"
"Slc16a11",174.38,97.94,0.87," 6.0e-53"
"Sorbs2os",187.82,104.76,0.87," 7.4e-42"
"Cyp2s1",5.9,3.28,0.87," 2.6e-06"
"Lrrc37a",2.34,1.16,0.86," 4.1e-02"
"Marveld2",8.55,4.6,0.86," 3.5e-09"
"Il4",8.37,4.66,0.86," 2.8e-08"
"Gabrb1",1754.75,967.91,0.86," 2.1e-50"
"Tmem108",537.79,296.7,0.86,"4.6e-118"
"Slc39a2",5.97,3.28,0.86," 3.3e-04"
"Cdhr2",7.65,4.27,0.86," 1.2e-09"
"Stxbp2",18.77,10.1,0.86," 6.5e-17"
"Cacna1i",52.62,29.25,0.86," 3.8e-35"
"Tspan17",72.77,40.75,0.86," 7.0e-64"
"Grem2",36.4,20.16,0.85," 5.1e-17"
"Mir124a-1hg",138.99,77.72,0.85," 1.1e-28"
"Rbfox3",364.41,198.85,0.85," 3.5e-64"
"Lrrfip1",249.27,138.69,0.85," 1.1e-77"
"Cpne8",98.56,54.29,0.85," 1.2e-27"
"Fcor",16.01,9.01,0.85," 8.3e-14"
"Cabyr",10.99,5.82,0.85," 2.3e-06"
"Plcb4",378.4,209.7,0.85," 1.4e-39"
"Sh3rf3",143.16,80.21,0.85," 3.9e-46"
"Grip1",912.23,504.2,0.85," 2.2e-39"
"Tmem215",6.67,4.09,0.85," 1.6e-04"
"Plch2",22.62,12.82,0.85," 7.9e-12"
"Sh3gl3",124.35,68.47,0.85," 2.9e-22"
"Apobec4",97.44,54.17,0.85," 2.6e-56"
"Cmtm8",8.33,4.82,0.85," 5.5e-06"
"Brinp3",1338.86,741.65,0.85," 7.9e-61"
"Gas2",105.18,59.18,0.85," 1.1e-43"
"Nlgn1",3808.7,2132.76,0.85," 6.3e-73"
"Kif26b",181.58,102.35,0.84," 4.5e-64"
"Ankar",2.92,1.53,0.84," 1.7e-03"
"Rad18",41.32,23.17,0.84," 1.6e-27"
"Matk",345.46,194.64,0.84," 2.2e-67"
"Zfp46",23.99,13.04,0.84," 4.4e-20"
"Mlip",22.58,12.83,0.84," 2.8e-10"
"Cacna1c",720.2,406.32,0.84," 4.1e-74"
"Tbc1d4",70.84,39.3,0.84," 5.3e-23"
"Dapk1",294.9,165.68,0.84," 3.1e-72"
"Serpina10",1.61,0.91,0.84," 9.8e-03"
"Sec14l3",1.89,1.09,0.84," 6.5e-03"
"D930020B18Rik",15.27,8.08,0.84," 9.5e-11"
"2010300C02Rik",67.49,37.62,0.84," 1.5e-39"
"Aven",49.27,27.64,0.84," 4.8e-13"
"Ank3",2603.84,1472.15,0.84," 4.6e-65"
"A330102I10Rik",163.34,94.46,0.84," 8.0e-17"
"4930555F03Rik",489.49,275.7,0.83," 1.5e-36"
"C130073E24Rik",563.84,317.6,0.83," 8.0e-40"
"Xk",18.74,10.48,0.83," 5.1e-12"
"B130046B21Rik",15.14,8.46,0.83," 4.4e-10"
"Pcsk2os2",19.31,10.83,0.83," 1.6e-11"
"Pcsk2os1",38.95,21.96,0.83," 3.3e-18"
"Rph3al",36.53,20.51,0.83," 7.7e-20"
"Sytl4",9.41,5.59,0.83," 2.0e-04"
"Arsk",46.96,25.77,0.83," 1.9e-13"
"Dgkb",1273.12,720.99,0.83," 1.1e-31"
"Mycn",4.02,2.35,0.83," 1.5e-03"
"Khdrbs2",645.98,364.84,0.83," 1.8e-33"
"Map3k5",140.5,78.54,0.83," 7.0e-34"
"Sema5a",145.54,81.53,0.82," 8.5e-17"
"1700084F23Rik",3.52,1.95,0.82," 5.3e-04"
"Asb12",2.34,1.45,0.82," 2.2e-03"
"Fig4",65.39,36.34,0.82," 8.0e-30"
"Tmem163",199.43,110.57,0.82," 3.6e-26"
"BC018473",4.66,2.63,0.82," 2.6e-03"
"Gpr39",7.05,3.99,0.82," 2.1e-07"
"Aunip",2.87,1.65,0.82," 8.9e-04"
"Nell2",254.44,144.64,0.82," 1.8e-23"
"Sgpp2",41.17,23.98,0.82," 1.0e-19"
"Plxna2",138,78.73,0.81," 3.4e-38"
"Arntl2",79.43,45.1,0.81," 1.0e-26"
"A630075F10Rik",1.54,0.85,0.81," 2.3e-02"
"Defb1",1.59,1.04,0.81," 3.2e-02"
"Syt7",103.13,59.59,0.81," 2.4e-33"
"Pitpnm3",79.67,45.6,0.81," 1.8e-29"
"Msc",2.01,1.14,0.81," 8.4e-03"
"Tpo",8.26,4.83,0.81," 4.0e-05"
"4930513D17Rik",7.36,4.36,0.81," 3.5e-06"
"Trank1",258.32,148.44,0.81," 8.9e-53"
"Flnb",189.36,108.54,0.8," 9.9e-66"
"Pdlim7",193.04,112.36,0.8,"1.1e-104"
"Rnf112",149.67,86.25,0.8," 3.5e-60"
"Celf2",1461.68,845.68,0.8," 3.5e-88"
"Pcnx2",144.18,83.39,0.8," 1.1e-67"
"B230307C23Rik",48.32,28.17,0.8," 8.3e-27"
"Kcnmb4os2",9.35,5.45,0.8," 5.3e-10"
"Cstad",5.18,2.9,0.8," 3.0e-03"
"Olfr691",4.56,2.7,0.8," 6.7e-04"
"Gck",72.26,42.28,0.8," 1.3e-21"
"Veph1",3.6,1.93,0.79," 1.2e-02"
"A230108P19Rik",3.85,2.24,0.79," 9.9e-04"
"4930428E07Rik",29.43,17.43,0.79," 4.9e-12"
"Tmem91",225.84,131.3,0.79," 4.1e-39"
"Kcna1",48.4,28.45,0.79," 6.9e-12"
"Msln",3.08,1.72,0.79," 2.8e-03"
"Cdr1",4.89,2.94,0.79," 1.1e-04"
"Tmem200a",62.71,36.73,0.79," 1.3e-17"
"Slc8a2",65.54,37.37,0.79," 3.9e-19"
"Vmn2r87",46.21,27.1,0.79," 2.8e-25"
"Pam",765.04,442.15,0.79," 4.8e-40"
"Mmp9",2.33,1.36,0.79," 7.0e-03"
"D330050G23Rik",8.12,4.79,0.79," 2.8e-07"
"Shisa7",76.12,44.3,0.78," 7.5e-32"
"Mc3r",3.72,2.13,0.78," 3.6e-03"
"Tmcc3",588.49,338.87,0.78," 6.1e-17"
"Lrfn2",192.19,114.47,0.78," 1.1e-40"
"4930515L19Rik",1.83,1.04,0.78," 1.9e-02"
"C1ql2",25.01,14.89,0.78," 4.9e-09"
"Togaram2",45.53,26.84,0.78," 1.1e-11"
"Spaca3",1.39,0.79,0.78," 3.4e-02"
"Il34",39.83,23.63,0.78," 1.1e-20"
"1700121C08Rik",4.57,2.76,0.78," 1.1e-03"
"Slitrk5",57.13,33.6,0.78," 1.7e-42"
"Olfr1564",2.71,1.63,0.78," 3.3e-03"
"Gfral",2.31,1.32,0.78," 3.1e-02"
"Nptx1",37.84,22.25,0.78," 6.1e-08"
"Erc2",898.18,525.19,0.77," 9.6e-55"
"Myo5b",17.82,10.39,0.77," 1.0e-09"
"Htr4",83.85,48.87,0.77," 4.2e-16"
"Ablim2",226.4,132.18,0.77," 4.9e-33"
"Grip1os3",7.26,4.27,0.77," 2.5e-04"
"Syt6",48.69,28.43,0.77," 2.8e-11"
"Icam5",34.56,20.33,0.77," 2.5e-16"
"Hnf1b",8,4.81,0.77," 2.6e-06"
"Trmt10a",50.41,29.4,0.77," 1.7e-22"
"Grb14",69.14,42.12,0.77," 1.3e-15"
"Card9",4.51,2.58,0.77," 8.7e-04"
"Lrtm1",26.73,15.59,0.76," 1.4e-12"
"9130204K15Rik",2.33,1.26,0.76," 1.5e-02"
"Slc22a21",20.86,12.36,0.76," 3.1e-12"
"Npas1",20.57,14.12,0.76," 6.2e-03"
"Insl5",5.43,3.29,0.76," 1.7e-03"
"Dhfr",11.17,6.56,0.76," 1.6e-07"
"Slit1",135.08,80.25,0.76," 7.8e-21"
"Eps8l1",7.14,4.33,0.76," 1.4e-06"
"4933412O06Rik",26.01,15.81,0.76," 5.2e-13"
"Grem1",7.89,4.64,0.76," 1.8e-06"
"Bmp8a",1.67,0.92,0.76," 4.5e-02"
"Megf6",25.42,15.27,0.76," 4.9e-13"
"Ccdc157",48.09,28.12,0.76," 1.4e-16"
"4930444P10Rik",31.36,18.8,0.76," 3.0e-19"
"Catsperd",15.37,9.17,0.76," 1.3e-12"
"4930486F22Rik",7.99,5.06,0.76," 5.7e-04"
"Unc79",423.71,252.15,0.76," 1.3e-56"
"Hsd3b3",4.26,2.48,0.75," 1.0e-03"
"Cttnbp2",322.35,192.79,0.75," 2.3e-37"
"Zim1",94.44,56.63,0.75," 9.5e-25"
"Meiob",2.31,1.45,0.75," 5.3e-03"
"Hdac7",141.43,84.75,0.75," 6.8e-48"
"Pfkfb4",96.64,57.18,0.75," 5.2e-48"
"Twist2",4.89,2.92,0.75," 1.1e-04"
"Myo1a",1.64,0.99,0.75," 3.2e-02"
"Plxdc1",53.89,31.84,0.75," 7.8e-19"
"Dlk2",55.72,32.88,0.75," 1.2e-28"
"Thsd7b",272.89,164.49,0.75," 1.4e-10"
"Smpd4",40.58,24.43,0.75," 1.1e-23"
"C86187",1.65,0.9,0.75," 3.6e-02"
"Nbeal2",16.36,9.58,0.75," 3.4e-14"
"Eps8",110.73,65.7,0.75," 1.4e-19"
"Kcnj4",5.44,3.14,0.75," 7.6e-05"
"Gssos1",2.17,1.33,0.74," 1.8e-02"
"Mfap3l",50.78,30.14,0.74," 1.0e-23"
"Grin1os",19.86,11.82,0.74," 1.4e-13"
"Bpifc",1.6,0.92,0.74," 2.7e-02"
"Map3k21",3.78,2.16,0.74," 3.1e-03"
"Gria3",475.59,284.3,0.74," 1.5e-83"
"Morc2b",14.54,8.77,0.74," 2.1e-09"
"Amelx",17.6,10.35,0.74," 3.8e-07"
"Ttc39c",62.84,36.41,0.74," 1.4e-16"
"Kctd1",75.85,45.62,0.74," 1.9e-32"
"Myo5c",3.05,1.93,0.74," 2.7e-03"
"St6galnac5",135.04,82.44,0.74," 5.0e-22"
"Shh",9.75,6,0.74," 6.3e-06"
"Myt1l",735.11,443.54,0.74," 3.8e-47"
"A230087F16Rik",30.6,19.08,0.74," 2.8e-10"
"Tbc1d10c",2.53,1.52,0.74," 6.1e-03"
"4732496C06Rik",8.2,5,0.74," 3.0e-06"
"Actn1",104.11,62.4,0.74," 5.3e-42"
"Reep6",2.86,1.67,0.74," 7.4e-03"
"Spocd1",3.81,2.28,0.74," 2.4e-03"
"A930024N18Rik",2.06,1.34,0.74," 1.4e-02"
"Cdon",37.53,22.66,0.73," 9.8e-17"
"Rims4",59.71,35.51,0.73," 2.6e-24"
"Car11",92.69,56.97,0.73," 8.4e-23"
"B3gnt2",10.27,6.46,0.73," 2.9e-03"
"Fam155a",2738.1,1656.2,0.73," 5.8e-72"
"Hecw1",364.88,223.36,0.73," 4.8e-31"
"Rapgef4os2",3.75,2.41,0.73," 2.1e-02"
"Gdpd5",25.83,15.97,0.73," 1.2e-10"
"Sorbs2",486.14,292.47,0.73," 2.8e-37"
"4930500F10Rik",3.14,1.88,0.73," 3.9e-03"
"Scn3a",248.02,150.06,0.73," 9.4e-43"
"Arhgap22",25.84,15.64,0.73," 1.5e-06"
"Olfr323",15.12,9.21,0.73," 1.5e-06"
"Slc7a6",155.1,93.89,0.72," 8.1e-44"
"D430041D05Rik",279.45,170.93,0.72," 2.2e-60"
"A630023P12Rik",4.73,2.61,0.72," 1.8e-03"
"Mindy4b-ps",5.3,3.41,0.72," 1.1e-03"
"P3h2",52.95,32.37,0.72," 3.8e-08"
"Frmpd4",686,420.51,0.72," 1.6e-38"
"Btbd16",9.14,5.68,0.72," 4.6e-07"
"2010007H06Rik",2.2,1.39,0.72," 1.2e-02"
"Grin1",473.15,289.83,0.72," 1.3e-62"
"Slc5a4b",10.73,6.48,0.72," 8.0e-06"
"Xylb",9.4,5.61,0.72," 2.6e-07"
"Stx1a",69.7,42.88,0.72," 9.4e-29"
"AI467606",11.12,7.09,0.72," 1.3e-05"
"Enox1",457.87,281.63,0.72," 7.0e-39"
"Tfpi",9.34,5.27,0.72," 3.8e-04"
"Gpr26",17.25,10.33,0.71," 1.8e-06"
"Krt77",5.77,3.82,0.71," 3.5e-04"
"Ryr3",298.41,184.64,0.71," 1.8e-17"
"Muc16",3.79,2.42,0.71," 8.3e-04"
"Tshz2",665.12,406.61,0.71," 1.7e-38"
"4933404O12Rik",16.46,10.08,0.71," 2.1e-12"
"9330198N18Rik",20.09,12.37,0.71," 1.8e-12"
"Meg3",15636.33,9400.61,0.71," 5.1e-20"
"Grm1",250.26,155.68,0.71," 2.4e-21"
"Syt13",106.38,65.32,0.71," 9.4e-16"
"Kcnh1",137.61,84.65,0.71," 4.7e-53"
"Kank3",25.77,15.41,0.71," 7.5e-15"
"Slitrk3",25.28,15.37,0.71," 1.5e-11"
"Mtus2",217.98,135.41,0.71," 1.8e-22"
"Zdhhc23",14.61,8.94,0.71," 1.8e-07"
"1700125G02Rik",4.07,2.46,0.71," 2.9e-03"
"Rfx3",327.2,202.11,0.71," 9.0e-29"
"Eqtn",2.56,1.58,0.71," 1.0e-02"
"R3hdm1",576.04,353.42,0.71," 1.3e-96"
"Pla2g6",43.41,25.07,0.71," 1.8e-07"
"Optn",59.95,36.86,0.71," 5.4e-39"
"Slc28a3",3.9,2.75,0.71," 4.1e-02"
"C1qtnf12",27.67,17.32,0.71," 7.4e-11"
"Cenpi",2.35,1.34,0.71," 2.1e-02"
"Lrp3",47.77,28.87,0.7," 1.2e-16"
"4930567K20Rik",31.9,20.57,0.7," 8.3e-08"
"Ptpn12",183.97,113.49,0.7," 5.4e-44"
"Unc5c",866.36,533.97,0.7," 2.1e-26"
"Sptlc3",16.29,10.72,0.7," 3.3e-04"
"2410021H03Rik",9.79,6.05,0.7," 6.5e-05"
"C78859",56,34.88,0.7," 2.8e-12"
"Sntg1",1189.15,743.09,0.7," 2.1e-31"
"Lyrm9",41.7,26.05,0.7," 1.8e-21"
"Hspa1l",2.16,1.31,0.7," 5.0e-02"
"A830031A19Rik",4.14,2.55,0.7," 5.0e-03"
"C030034L19Rik",11.63,7.18,0.7," 7.1e-08"
"Myoz3",2.25,1.24,0.7," 4.3e-02"
"Macrod2",1686.7,1045.58,0.7," 1.5e-33"
"1500035N22Rik",32.17,20.03,0.7," 1.7e-19"
"Adgrl3",1679.28,1041.34,0.7," 8.8e-80"
"Cntn3",419.68,259.7,0.7," 8.4e-13"
"Galnt13",716.4,440.04,0.7," 1.0e-26"
"Plxna4os3",24.09,15.24,0.7," 1.4e-11"
"Wdr66",51.13,31.8,0.7," 4.0e-15"
"Zmynd10",16.32,9.84,0.7," 1.6e-06"
"B830012L14Rik",40.3,25.46,0.69," 5.3e-18"
"Macrod2os1",43.79,26.99,0.69," 3.4e-08"
"Tmem178b",884.85,551.86,0.69," 4.0e-60"
"Dnhd1",7.67,4.8,0.69," 5.7e-05"
"A930019D19Rik",2.33,1.41,0.69," 1.9e-02"
"Upk1a",2.18,1.32,0.69," 1.5e-02"
"Akap12",102.29,63.71,0.69," 1.0e-24"
"Kcns2",5.07,3.19,0.69," 1.1e-03"
"Sdr42e1",16.66,10.54,0.69," 2.9e-09"
"Rgs7",509.97,319.35,0.69," 3.6e-45"
"Prkce",482.82,300.03,0.69," 4.6e-62"
"Ppp3ca",939.87,583.67,0.69," 4.0e-85"
"Mapk15",21.03,15.09,0.69," 9.1e-06"
"Zdhhc1",136.91,84.58,0.69," 1.6e-38"
"Ripor2",152.22,96.27,0.69," 2.4e-27"
"Igsf9b",129.92,80.77,0.69," 1.9e-35"
"Acp1",316.74,195.12,0.68," 6.9e-60"
"Krt25",4.37,2.73,0.68," 2.4e-03"
"Nphp4",53.12,33.24,0.68," 9.3e-22"
"9030612E09Rik",2.79,1.72,0.68," 4.8e-02"
"Slc4a10",284.2,175.62,0.68," 3.2e-20"
"Cstf2",96.3,60.08,0.68," 2.5e-40"
"Nek3",15.12,9.43,0.68," 2.0e-09"
"Csmd3",1805.91,1142.06,0.68," 2.2e-29"
"5330439A09Rik",5.93,3.78,0.68," 2.1e-04"
"Pwp2",15.89,9.76,0.68," 2.9e-09"
"Rab36",112.78,70.11,0.68," 7.9e-34"
"A530046M15Rik",23.88,14.87,0.68," 3.4e-08"
"Abca12",6.96,4.03,0.68," 7.1e-04"
"Bend3",8.92,5.7,0.68," 3.4e-06"
"Xrra1",7.74,4.79,0.68," 6.2e-06"
"Dact1",5.58,3.44,0.67," 1.0e-04"
"2310030G06Rik",5.5,3.49,0.67," 4.5e-04"
"C630028M04Rik",1.91,1.21,0.67," 4.3e-02"
"4932413F04Rik",4.87,2.94,0.67," 4.1e-03"
"Dcdc2c",1.95,1.37,0.67," 3.9e-02"
"A530016L24Rik",3.35,2.01,0.67," 2.5e-02"
"Tex50",52.21,32.66,0.67," 3.9e-10"
"Kcnmb4",37.05,23.26,0.67," 9.1e-13"
"Plec",83.56,52.64,0.67," 1.3e-20"
"Vwa5b2",155.27,98.02,0.67," 5.6e-20"
"C230004F18Rik",538.8,343.73,0.67," 7.9e-33"
"Ralgapa2",223.21,142.14,0.67," 4.2e-34"
"Cacna2d3",582.39,365.98,0.67," 7.0e-56"
"Sidt1",101.29,64.43,0.67," 1.1e-41"
"Samd15",17.47,11.34,0.67," 2.0e-11"
"Tbc1d1",103.65,65.54,0.67," 1.4e-48"
"Dffb",49,31.2,0.67," 3.1e-17"
"Gpr82",2.36,1.58,0.67," 3.2e-02"
"Psg16",11.19,7.21,0.66," 1.1e-05"
"Rell2",72.47,45.86,0.66," 6.3e-35"
"Vstm2a",80.48,50.81,0.66," 3.9e-14"
"Stxbp6",94.79,60.72,0.66," 2.1e-11"
"Cacng8",92.07,58.43,0.66," 1.2e-29"
"Ckmt2",10.54,6.67,0.66," 8.3e-07"
"Siae",29.4,18.76,0.66," 5.4e-18"
"Shcbp1l",11.47,7.31,0.66," 1.0e-08"
"Sult2b1",6.41,3.98,0.66," 9.8e-04"
"Ahr",14.2,9.07,0.66," 6.5e-08"
"Clnk",16.78,10.67,0.66," 1.1e-09"
"Sema3a",28.8,17.61,0.66," 3.0e-05"
"Celf5",169.39,107.48,0.66," 1.8e-72"
"B230317F23Rik",9.54,6.19,0.66," 4.9e-07"
"Pcdha1",1.78,1.2,0.66," 3.9e-02"
"Ctnna2",2185.06,1388.04,0.66," 5.3e-27"
"Otof",26.77,17.23,0.66," 1.2e-06"
"Plcxd3",322.85,204.52,0.66," 1.1e-24"
"4933424L21Rik",4.17,2.68,0.66," 3.4e-03"
"Cbln1",29.46,18.98,0.66," 4.3e-05"
"Htr1a",2.48,1.72,0.66," 3.9e-02"
"Kifc2",173.64,110.8,0.66," 1.1e-55"
"Kcnip1",392.04,250.38,0.66," 4.4e-48"
"Zfyve28",75.11,47.95,0.66," 8.8e-31"
"Nsun7",109.12,69.83,0.66," 6.1e-40"
"Cyp4x1os",3.73,2.51,0.66," 1.2e-02"
"Cyp11a1",1.75,1.13,0.66," 3.7e-02"
"Adcy6",36.88,23.27,0.66," 1.4e-16"
"Scn1a",288.89,185.08,0.65," 1.1e-20"
"Lsmem1",4.28,2.6,0.65," 3.0e-03"
"Ctif",209.46,134.77,0.65," 6.0e-46"
"Tdrp",12.77,8.02,0.65," 4.3e-08"
"Lynx1",115.32,73.5,0.65," 2.5e-30"
"Ccdc116",3.63,2.33,0.65," 8.1e-03"
"Zfp697",72.24,46.38,0.65," 7.1e-26"
"Oaz3",8.73,5.58,0.65," 1.6e-05"
"Slc1a6",61.24,39.55,0.65," 4.5e-14"
"Prkg1",1327.57,861.9,0.65," 2.9e-34"
"Eps8l3",2.94,1.84,0.65," 1.8e-02"
"Igsf21",48.62,31.01,0.65," 5.1e-10"
"Mtfr2",5.57,3.46,0.65," 1.1e-03"
"Cntnap5c",202.44,129.8,0.65," 7.8e-06"
"Kcna2",48.13,30.68,0.65," 4.2e-16"
"Hfm1",30.31,20.06,0.65," 4.4e-11"
"Coro1a",30.43,20.64,0.65," 4.0e-06"
"Dync1i1",467.79,299.76,0.65," 1.8e-41"
"Pdk3",34.11,21.84,0.65," 4.5e-17"
"Csmd1",2472.57,1589.77,0.65," 1.2e-28"
"Atg9b",24.6,15.96,0.65," 1.1e-11"
"Zar1",8.8,6.22,0.65," 2.7e-03"
"Cdc42ep3",36.13,23.02,0.64," 8.2e-15"
"Atoh7",6.77,4.43,0.64," 3.4e-05"
"Ankfn1",195.86,125.29,0.64," 1.7e-15"
"Tango2",223.85,144.87,0.64," 1.0e-53"
"Cfap61",60.92,40.17,0.64," 2.8e-04"
"Vac14",34.39,22.03,0.64," 1.3e-18"
"Proser2",5.9,3.91,0.64," 1.1e-03"
"Ubxn11",121.41,78.34,0.64," 4.4e-30"
"Prkar2b",76.49,49.17,0.64," 1.6e-29"
"Klhl3",118,75.84,0.64," 2.7e-32"
"Btbd19",6.05,3.75,0.64," 5.1e-03"
"Morn1",142.63,91.41,0.64," 3.3e-54"
"Kcnd3os",4.85,3.02,0.64," 3.4e-03"
"Alg8",41.78,26.92,0.64," 2.6e-23"
"Prm1",2.68,1.7,0.64," 2.6e-02"
"Ptchd4",211.93,137.34,0.63," 3.1e-25"
"Raver2",34.47,22.82,0.63," 5.4e-06"
"Ero1lb",55.15,35.21,0.63," 5.1e-33"
"Mmp24",75.14,48.96,0.63," 5.0e-27"
"Rhbdl3",73.65,47.44,0.63," 2.2e-14"
"Ttc37",112.09,72.51,0.63," 2.7e-38"
"Chia1",4.62,3.07,0.63," 1.0e-03"
"Slc9a5",32.04,21.03,0.63," 5.0e-17"
"Crybb3",3.78,2.49,0.63," 2.6e-03"
"AB041806",9.74,6.18,0.63," 8.5e-04"
"Armc9",275.24,178.88,0.63," 1.0e-40"
"Pcsk2",520.88,331.56,0.63," 3.6e-18"
"4930532I03Rik",37.43,24.74,0.63," 2.5e-16"
"A230006K03Rik",545.3,359.49,0.63," 2.2e-17"
"Spata48",6.86,4.64,0.63," 5.5e-04"
"Col6a3",4.04,2.58,0.63," 1.3e-02"
"Olfr239",6.77,4.32,0.63," 9.2e-04"
"Lancl3",23.51,15.03,0.63," 6.6e-07"
"Usp29",1261.34,826.4,0.63," 4.6e-27"
"Tnip2",54.23,34.49,0.63," 4.3e-23"
"Tmem63c",84.31,54.98,0.63," 2.2e-23"
"Nell1",329.14,217.4,0.63," 8.0e-09"
"Samd11",14.16,9.76,0.63," 2.1e-05"
"Mirg",295.46,192.53,0.63," 4.1e-18"
"Hcn4",9.08,5.61,0.63," 4.3e-04"
"Poln",15.5,10.01,0.63," 3.0e-05"
"Ndfip1",420.93,273.17,0.63," 1.2e-39"
"Rimbp2",267.71,175.75,0.62," 5.0e-43"
"Fam196b",53.68,35.41,0.62," 2.2e-13"
"Camk2b",237.94,154.95,0.62," 5.8e-62"
"Nkx2-1",39.8,27.34,0.62," 1.1e-06"
"Agfg2",74.41,47.83,0.62," 8.1e-13"
"Rcor1",88.75,57.35,0.62," 8.8e-38"
"Miat",234.26,151.97,0.62," 2.6e-25"
"Spata2l",11.24,7.68,0.62," 2.2e-06"
"D5Ertd615e",11.1,7.55,0.62," 6.2e-04"
"Nol4l",147.91,96.73,0.62," 1.1e-44"
"Mmp17",27.29,17.95,0.62," 4.9e-13"
"Carmil3",92.42,60.42,0.62," 1.9e-34"
"Rab27a",91.44,58.68,0.62," 5.0e-27"
"Rragd",50.27,32.51,0.62," 1.5e-17"
"Gpr155",45.24,29.31,0.62," 2.9e-13"
"Ethe1",26.87,18.36,0.62," 3.6e-09"
"Lonrf3",22.7,14.87,0.62," 2.2e-06"
"4933406B15Rik",5.46,3.6,0.62," 3.8e-04"
"Alpk2",3.89,2.43,0.62," 2.2e-02"
"Hecw2",342.73,227.9,0.62," 2.2e-19"
"Pofut1",85.95,55.53,0.62," 7.3e-32"
"B3gat1",52.27,34.09,0.62," 8.5e-16"
"Dtwd2",15.83,10.4,0.62," 1.2e-09"
"Radil",83.25,54.39,0.62," 7.7e-29"
"Il12rb2",8.19,5.4,0.62," 2.4e-05"
"Ccdc36",5.79,3.93,0.62," 1.1e-03"
"Rasgef1a",153.58,100.43,0.62," 1.8e-54"
"Slc22a3",8.18,5.51,0.62," 3.3e-04"
"B3glct",48.43,31.89,0.62," 1.9e-15"
"Unc5a",39.07,24.91,0.62," 2.2e-08"
"Lnx1",91.65,59.92,0.62," 1.2e-18"
"Spata9",4.99,3.24,0.62," 4.3e-03"
"Magi1",787.86,519.97,0.62," 4.8e-51"
"Slc25a37",12.72,8.27,0.62," 4.2e-07"
"Htr2a",21.09,13.66,0.62," 8.0e-07"
"Adra2c",9.58,6.35,0.62," 1.9e-04"
"Gstz1",191.39,124.48,0.61," 3.0e-41"
"Plxna4",356.22,235.14,0.61," 7.1e-44"
"Scrt1",36.6,23.56,0.61," 4.9e-15"
"Syt16",283.46,186.64,0.61," 1.7e-33"
"Gabra1",150.92,99.01,0.61," 4.4e-17"
"Adgrb2",81.71,53.18,0.61," 7.6e-20"
"Ppfia2",589.05,393.96,0.61," 1.5e-23"
"Slc35f3",74.06,49.29,0.61," 1.7e-23"
"Ccdc177",13.01,8.41,0.61," 4.3e-05"
"Mroh8",17.2,11.81,0.61," 5.6e-06"
"Ppargc1b",73.77,49.11,0.61," 8.9e-21"
"Fgf12",889.89,572.39,0.61," 8.8e-33"
"Ankrd45",68.61,44.39,0.61," 1.1e-10"
"C530008M17Rik",394.02,261.34,0.61," 4.7e-58"
"Dock3",601.09,401.18,0.61," 1.8e-31"
"Reep2",117.3,78.03,0.61," 6.5e-29"
"Knl1",7.89,5.18,0.61," 8.9e-03"
"P2rx5",3.21,2.02,0.61," 3.1e-02"
"Efcab1",139.82,91.91,0.61," 7.6e-33"
"Tmem35a",62.19,44.08,0.61," 1.1e-05"
"Ntrk3",523.9,344.43,0.61," 6.8e-68"
"Zcwpw1",7.21,4.73,0.61," 7.5e-05"
"Plxna1",38.76,25.65,0.61," 5.1e-16"
"Tiam1",127.85,83.31,0.6," 4.3e-19"
"Bcl11a",85.24,56.37,0.6," 2.8e-09"
"Pate2",48.89,32.2,0.6," 3.4e-17"
"Ankrd13b",45.26,29.28,0.6," 3.4e-20"
"Cyb5r2",3.06,2.01,0.6," 1.3e-02"
"Mpp4",5.51,3.78,0.6," 2.5e-03"
"Usp46os1",18.58,12.1,0.6," 4.4e-08"
"Cntnap5b",373.83,243.34,0.6," 9.8e-08"
"Filip1",42.32,27.77,0.6," 2.0e-10"
"Tle2",59.3,37.97,0.6," 3.0e-12"
"Gabrg2",224.46,150.74,0.6," 5.8e-13"
"Aff3",266.06,176.22,0.6," 8.5e-22"
"Iqce",105.91,70.28,0.6," 3.3e-41"
"Map2",1196.4,789.32,0.6," 1.5e-40"
"Cask",286.81,188.92,0.6," 2.2e-34"
"Ncmap",14.14,9.75,0.6," 2.8e-05"
"Morc1",5.1,3.3,0.6," 3.9e-03"
"Cpne6",50.7,33.2,0.6," 4.6e-15"
"Dusp23",15.66,10.56,0.6," 2.0e-09"
"Slc29a4",15.6,10.13,0.6," 2.5e-05"
"Abcc1",53.62,35.71,0.6," 1.2e-18"
"Msantd3",19.2,12.82,0.6," 1.8e-06"
"Elfn1",20.24,13.38,0.59," 4.8e-07"
"Myadml2os",5.76,3.93,0.59," 2.8e-03"
"Gabra2",429.79,284.53,0.59," 1.4e-34"
"Sptbn4",216.48,145.63,0.59," 6.4e-29"
"Itga8",11.45,8.07,0.59," 4.2e-03"
"Diras2",28.64,18.72,0.59," 1.3e-12"
