"Gene","Bead","Sup","Enrichment","P"
"Zfp985",0.03,0.04,0.21,"      NA"
"Gm44936",0.03,0.04,0.21,"      NA"
"Gm17224",0.03,0.02,0.21,"      NA"
"Olfr1344",0.03,0.02,0.21,"      NA"
"Gm19587",0.04,0.03,0.21,"      NA"
"9330182O14Rik",0.04,0.03,0.21,"      NA"
"Mir1981",0.02,0.01,0.21,"      NA"
"Gm13371",0.02,0.01,0.21,"      NA"
"Dnmt3bos",0.02,0.01,0.21,"      NA"
"Gm16465",0.02,0.01,0.21,"      NA"
"Asb17",0.02,0.01,0.21,"      NA"
"Gm11858",0.02,0.01,0.21,"      NA"
"Gm12927",0.02,0.01,0.21,"      NA"
"Gm16579",0.02,0.01,0.21,"      NA"
"Spdye4b",0.02,0.01,0.21,"      NA"
"Olfr440-ps1",0.02,0.01,0.21,"      NA"
"Snord116l10",0.02,0.01,0.21,"      NA"
"Gm24224",0.02,0.01,0.21,"      NA"
"Olfr678",0.02,0.01,0.21,"      NA"
"1600010M07Rik",0.02,0.01,0.21,"      NA"
"Gm24581",0.02,0.01,0.21,"      NA"
"Prf1",0.02,0.01,0.21,"      NA"
"Mir7089",0.02,0.01,0.21,"      NA"
"Prss46",0.02,0.01,0.21,"      NA"
"Myl7",0.02,0.01,0.21,"      NA"
"Gm11625",0.02,0.01,0.21,"      NA"
"Gm47904",0.02,0.01,0.21,"      NA"
"Gm40828",0.02,0.01,0.21,"      NA"
"Gm47647",0.02,0.01,0.21,"      NA"
"Mir882",0.02,0.01,0.21,"      NA"
"AC138604.2",0.02,0.01,0.21,"      NA"
"Gm23078",0.02,0.01,0.21,"      NA"
"Gm10481",0.07,0.03,0.21,"      NA"
"Gm13522",0.04,0.03,0.2,"      NA"
"Pla2g4d",0.04,0.03,0.2,"      NA"
"Gcg",0.02,0.01,0.2,"      NA"
"Bpifa5",0.02,0.01,0.2,"      NA"
"Gm37741",0.02,0.01,0.2,"      NA"
"Asb11",0.02,0.01,0.2,"      NA"
"Gm40040",0.02,0.01,0.2,"      NA"
"Gm43028",0.02,0.01,0.2,"      NA"
"Gm13782",0.02,0.01,0.2,"      NA"
"Nlrp4d",0.02,0.01,0.2,"      NA"
"Gm45893",0.02,0.01,0.2,"      NA"
"AC138716.2",0.02,0.01,0.2,"      NA"
"Cd3e",0.02,0.01,0.2,"      NA"
"Wnt3a",0.02,0.01,0.2,"      NA"
"Tmigd1",0.02,0.01,0.2,"      NA"
"Mir365-2",0.02,0.01,0.2,"      NA"
"Gm12349",0.02,0.01,0.2,"      NA"
"Gm2534",0.02,0.01,0.2,"      NA"
"Gm15322",0.02,0.01,0.2,"      NA"
"Rpl31-ps1",0.02,0.01,0.2,"      NA"
"Gm6361",0.02,0.01,0.2,"      NA"
"Gm25777",0.02,0.01,0.2,"      NA"
"Krtap11-1",0.02,0.01,0.2,"      NA"
"Gm20478",0.02,0.01,0.2,"      NA"
"Uqcrh-ps2",0.03,0.02,0.2,"      NA"
"BC021767",0.03,0.02,0.2,"      NA"
"Ren1",0.05,0.03,0.2,"      NA"
"Gm21887",0.02,0.04,0.2,"      NA"
"Gm18970",0.02,0.01,0.2,"      NA"
"Gm20711",0.02,0.01,0.2,"      NA"
"Rxfp4",0.02,0.01,0.2,"      NA"
"Gm11231",0.02,0.01,0.2,"      NA"
"Tmprss11a",0.02,0.01,0.2,"      NA"
"Gm43553",0.02,0.01,0.2,"      NA"
"Ascl3",0.02,0.01,0.2,"      NA"
"Abca14",0.02,0.01,0.2,"      NA"
"Gm35629",0.02,0.01,0.2,"      NA"
"Gm15660",0.02,0.01,0.2,"      NA"
"Gm6218",0.02,0.01,0.2,"      NA"
"AC112945.1",0.02,0.01,0.2,"      NA"
"AC138177.3",0.02,0.01,0.2,"      NA"
"Tmem27",0.06,0.04,0.2,"      NA"
"Gm13445",0.02,0.01,0.2,"      NA"
"Gm13485",0.02,0.01,0.2,"      NA"
"Gm14407",0.02,0.01,0.2,"      NA"
"Gm23628",0.02,0.01,0.2,"      NA"
"Ftl2",0.02,0.01,0.2,"      NA"
"Ambn",0.02,0.01,0.2,"      NA"
"Rps25-ps1",0.02,0.01,0.2,"      NA"
"Gm3336",0.02,0.01,0.2,"      NA"
"Gm48200",0.02,0.01,0.2,"      NA"
"Olfr333-ps1",0.02,0.01,0.2,"      NA"
"Gm12321",0.02,0.01,0.2,"      NA"
"Gm22768",0.02,0.01,0.2,"      NA"
"Cd200r3",0.02,0.01,0.2,"      NA"
"Tulp1",0.02,0.01,0.2,"      NA"
"Gm36448",0.06,0.04,0.2,"      NA"
"4930532M18Rik",0.02,0.01,0.2,"      NA"
"Gm13600",0.02,0.01,0.2,"      NA"
"Mir3474",0.02,0.01,0.2,"      NA"
"Gm4986",0.02,0.01,0.2,"      NA"
"Gm5937",0.02,0.01,0.2,"      NA"
"Gm19739",0.02,0.01,0.2,"      NA"
"1700061I17Rik",0.02,0.01,0.2,"      NA"
"Gm12991",0.02,0.01,0.2,"      NA"
"Tbx5",0.02,0.01,0.2,"      NA"
"Klrd1",0.02,0.01,0.2,"      NA"
"Acp4",0.02,0.01,0.2,"      NA"
"Gm18307",0.02,0.01,0.2,"      NA"
"Gm9602",0.02,0.01,0.2,"      NA"
"Gm8514",0.02,0.01,0.2,"      NA"
"Gm8894",0.02,0.01,0.2,"      NA"
"CT025553.1",0.02,0.01,0.2,"      NA"
"Gm47319",0.02,0.01,0.2,"      NA"
"Izumo1r",0.02,0.01,0.2,"      NA"
"4930511A02Rik",0.02,0.01,0.2,"      NA"
"0610012D04Rik",0.02,0.01,0.2,"      NA"
"Gjd4",0.02,0.01,0.2,"      NA"
"Gm9061",0.04,0.03,0.19,"      NA"
"Gm29183",0.06,0.05,0.19,"      NA"
"Gm16323",0.05,0.05,0.19,"      NA"
"Gm12538",0.02,0.03,0.19,"      NA"
"Gm20468",0.06,0.05,0.19,"      NA"
"Gm47646",0.03,0.03,0.19,"      NA"
"Gm38383",0.03,0.03,0.19,"      NA"
"Gm31562",0.06,0.01,0.18,"      NA"
"Slurp2",0.06,0.01,0.18,"      NA"
"Gm35060",0.06,0.01,0.18,"      NA"
"Ankrd36",0.04,0.02,0.18,"      NA"
"Gm572",0.04,0.07,0.17,"      NA"
"Gm43436",0.03,0.02,0.17,"      NA"
"Gm13163",0.03,0.02,0.17,"      NA"
"Gm5298",0.03,0.02,0.17,"      NA"
"Gm6878",0.03,0.02,0.17,"      NA"
"Eif1-ps2",0.03,0.02,0.17,"      NA"
"Mir669e",0.04,0.01,0.17,"      NA"
"Gm22355",0.04,0.01,0.17,"      NA"
"Gm15008",0.04,0.01,0.17,"      NA"
"Fut1",0.04,0.01,0.17,"      NA"
"Gm48229",0.04,0.01,0.17,"      NA"
"1810046K07Rik",0.04,0.01,0.17,"      NA"
"Ms4a18",0.04,0.01,0.17,"      NA"
"Gm6929",0.05,0.02,0.16,"      NA"
"Gm5297",0.03,0.02,0.16,"      NA"
"Hnrnpa1l2-ps",0.06,0.01,0.16,"      NA"
"Gm37707",0.04,0.05,0.16,"      NA"
"Gm6114",0.06,0.06,0.15,"      NA"
"Prok1",0.03,0.05,0.14,"      NA"
"Rpl21-ps8",0.06,0.05,0.14,"      NA"
"Gm6198",0.03,0.01,0.14,"      NA"
"Bpi",0.03,0.01,0.14,"      NA"
"Ssx9",0.03,0.01,0.14,"      NA"
"Crct1",0.03,0.01,0.14,"      NA"
"Gm26820",0.03,0.01,0.14,"      NA"
"Gm11227",0.03,0.01,0.14,"      NA"
"Gm27266",0.03,0.01,0.14,"      NA"
"Gm44893",0.03,0.01,0.14,"      NA"
"Gm38590",0.03,0.01,0.14,"      NA"
"Mgat4d",0.03,0.01,0.14,"      NA"
"Gm12062",0.03,0.01,0.14,"      NA"
"Wfdc17",0.03,0.01,0.14,"      NA"
"Gm25186",0.03,0.01,0.14,"      NA"
"Gm26148",0.03,0.03,0.13,"      NA"
"Gm44629",0.03,0.03,0.13,"      NA"
"Gm9992",0.03,0.03,0.13,"      NA"
"Gm45486",0.05,0.04,0.13,"      NA"
"Mirt1",0.04,0.08,0.13,"      NA"
"Gm7653",0.04,0.07,0.13,"      NA"
"Pafah1b1-ps1",0.03,0.02,0.13,"      NA"
"Cnksr1",0.03,0.02,0.13,"      NA"
"Gm17983",0.05,0.05,0.12,"      NA"
"Gm34045",0.03,0.03,0.12,"      NA"
"Gm45894",0.07,0.04,0.12,"      NA"
"1700123J17Rik",0.05,0.01,0.11,"      NA"
"Gm22051",0.07,0.02,0.11,"      NA"
"Gm42921",0.04,0.01,0.11,"      NA"
"Olfr56",0.04,0.04,0.11,"      NA"
"Gm8213",0.04,0.02,0.1,"      NA"
"Gm47352",0.02,0.05,0.1,"      NA"
"Gm29442",0.03,0.02,0.09,"      NA"
"Gm12129",0.03,0.02,0.09,"      NA"
"1700018A04Rik",0.04,0.03,0.09,"      NA"
"Gm9722",0.02,0.01,0.08,"      NA"
"Gm27540",0.02,0.01,0.08,"      NA"
"Mir674",0.02,0.01,0.08,"      NA"
"Fau-ps1",0.02,0.01,0.08,"      NA"
"Cym",0.02,0.01,0.08,"      NA"
"Vmn2r-ps25",0.02,0.01,0.08,"      NA"
"Gm18995",0.02,0.01,0.08,"      NA"
"2200002J24Rik",0.02,0.01,0.08,"      NA"
"Mir9-3",0.02,0.01,0.08,"      NA"
"Gm15744",0.02,0.01,0.08,"      NA"
"Gm5173",0.02,0.01,0.08,"      NA"
"Gm24705",0.02,0.01,0.08,"      NA"
"AC154718.1",0.02,0.01,0.08,"      NA"
"Gm24257",0.02,0.01,0.08,"      NA"
"Gm26882",0.02,0.01,0.08,"      NA"
"Gm46313",0.02,0.01,0.08,"      NA"
"Gm27005",0.02,0.01,0.08,"      NA"
"Gm25967",0.02,0.01,0.08,"      NA"
"Tcp10c",0.02,0.01,0.08,"      NA"
"Gm6365",0.02,0.01,0.08,"      NA"
"Gm5786",0.06,0.06,0.08,"      NA"
"Oxct2a",0.04,0.04,0.08,"      NA"
"Sh2d4a",0.07,0.05,0.08,"      NA"
"Gm45752",0.03,0.02,0.08,"      NA"
"Gm12305",0.03,0.02,0.08,"      NA"
"Gm13266",0.06,0.02,0.07,"      NA"
"Gm3835",0.06,0.06,0.06,"      NA"
"Gm16518",0.04,0.06,0.06,"      NA"
"Gm12374",0.07,0.04,0.06,"      NA"
"Hao2",0.03,0.02,0.06,"      NA"
"Gm13063",0.03,0.02,0.06,"      NA"
"Lrrc75aos2",0.03,0.02,0.06,"      NA"
"Gm14441",0.02,0.04,0.06,"      NA"
"Gm42744",0.04,0.03,0.06,"      NA"
"Klrb1f",0.04,0.03,0.06,"      NA"
"Gm27688",0.03,0.01,0.06,"      NA"
"Gm7774",0.03,0.01,0.06,"      NA"
"Gm13268",0.04,0.04,0.05,"      NA"
"Tex21",0.04,0.04,0.05,"      NA"
"Ankrd31",0.05,0.04,0.05,"      NA"
"Gm15475",0.03,0.04,0.05,"      NA"
"Rspo4os",0.02,0.03,0.05,"      NA"
"Gm24518",0.02,0.03,0.05,"      NA"
"9930022D16Rik",0.02,0.03,0.05,"      NA"
"AC158955.1",0.02,0.03,0.05,"      NA"
"Gm25128",0.02,0.03,0.05,"      NA"
"Gm13539",0.03,0.01,0.05,"      NA"
"Gm40020",0.03,0.01,0.05,"      NA"
"2310081O03Rik",0.03,0.01,0.05,"      NA"
"Gm12708",0.03,0.01,0.05,"      NA"
"1700009J07Rik",0.03,0.01,0.05,"      NA"
"D630011A20Rik",0.03,0.01,0.05,"      NA"
"Gm6831",0.03,0.01,0.05,"      NA"
"2610024D14Rik",0.03,0.01,0.05,"      NA"
"Gm11636",0.03,0.01,0.05,"      NA"
"Gm11662",0.03,0.01,0.05,"      NA"
"Smim22",0.03,0.01,0.05,"      NA"
"Gm44483",0.05,0.05,0.05,"      NA"
"Gm7545",0.05,0.05,0.05,"      NA"
"Gm2546",0.05,0.06,0.05,"      NA"
"Gm25501",0.04,0.04,0.04,"      NA"
"Ptcra",0.04,0.04,0.04,"      NA"
"8030474K03Rik",0.02,0.02,0.04,"      NA"
"Gm47655",0.02,0.02,0.04,"      NA"
"Gm15598",0.02,0.02,0.04,"      NA"
"Gm4602",0.03,0.03,0.04,"      NA"
"Gm11675",0.06,0.05,0.03,"      NA"
"Serpini2",0.04,0.03,0.03,"      NA"
"Gm44102",0.04,0.03,0.03,"      NA"
"Gm48524",0.05,0.02,0.02,"      NA"
"Gm6458",0.03,0.03,0.02,"      NA"
"Gm3362",0.03,0.03,0.02,"      NA"
"Gm17197",0.03,0.03,0.02,"      NA"
"Fap",0.06,0.06,0.01,"      NA"
"Gm11534",0.03,0.04,0.01,"      NA"
"Scp2-ps2",0.07,0.05,0.01,"      NA"
"Gm5266",0.02,0.01,0,"      NA"
"Itln1",0.02,0.01,0,"      NA"
"Gm13553",0.02,0.01,0,"      NA"
"Dgat2l6",0.02,0.01,0,"      NA"
"Gm14995",0.02,0.01,0,"      NA"
"Gm37918",0.02,0.01,0,"      NA"
"Mecomos",0.02,0.01,0,"      NA"
"Gm12400",0.02,0.01,0,"      NA"
"Gm12811",0.02,0.01,0,"      NA"
"Epgn",0.02,0.01,0,"      NA"
"Gm10086",0.02,0.01,0,"      NA"
"Gm33347",0.02,0.01,0,"      NA"
"Gm23362",0.02,0.01,0,"      NA"
"Gm18584",0.02,0.01,0,"      NA"
"Klrb1c",0.02,0.01,0,"      NA"
"Gm29638",0.02,0.01,0,"      NA"
"Olfr644",0.02,0.01,0,"      NA"
"Olfm5",0.02,0.01,0,"      NA"
"Gm3213",0.02,0.01,0,"      NA"
"Slc5a4b",0.02,0.01,0,"      NA"
"Gm16209",0.02,0.01,0,"      NA"
"Adad2",0.02,0.01,0,"      NA"
"Gm23946",0.02,0.01,0,"      NA"
"Gm33180",0.02,0.01,0,"      NA"
"Gm47111",0.02,0.01,0,"      NA"
"Gm25371",0.02,0.01,0,"      NA"
"9430069I07Rik",0.02,0.01,0,"      NA"
"Apol11b",0.02,0.01,0,"      NA"
"Gm15530",0.02,0.01,0,"      NA"
"Gif",0.02,0.01,0,"      NA"
"Gm26640",0.06,0.06,0,"      NA"
"Zfp708",0.04,0.05,0,"      NA"
"Gm28722",0.02,0.01,-0.01,"      NA"
"Serpinb12",0.02,0.01,-0.01,"      NA"
"Gm4917",0.02,0.01,-0.01,"      NA"
"Gm21083",0.02,0.01,-0.01,"      NA"
"G6pd2",0.02,0.01,-0.01,"      NA"
"Ereg",0.02,0.01,-0.01,"      NA"
"Gm13863",0.02,0.01,-0.01,"      NA"
"Gm36816",0.02,0.01,-0.01,"      NA"
"Kbtbd8os",0.02,0.01,-0.01,"      NA"
"Gm15124",0.02,0.01,-0.01,"      NA"
"Gm15895",0.02,0.01,-0.01,"      NA"
"Gm11657",0.02,0.01,-0.01,"      NA"
"Gm11382",0.02,0.01,-0.01,"      NA"
"4931429P17Rik",0.02,0.01,-0.01,"      NA"
"Gm18848",0.02,0.01,-0.01,"      NA"
"Gm7935",0.02,0.01,-0.01,"      NA"
"Gm8978",0.04,0.04,-0.01,"      NA"
"Gm42808",0.05,0.05,-0.01,"      NA"
"Cacng1",0.05,0.06,-0.01,"      NA"
"Gm11821",0.07,0.05,-0.02,"      NA"
"Gm42903",0.02,0.05,-0.02,"      NA"
"Sult5a1",0.02,0.05,-0.02,"      NA"
"AC124709.1",0.02,0.05,-0.02,"      NA"
"Gm4208",0.06,0.03,-0.03,"      NA"
"Gm23986",0.06,0.03,-0.03,"      NA"
"Gm14444",0.02,0.04,-0.03,"      NA"
"Gm10254",0.02,0.04,-0.03,"      NA"
"Gm24362",0.02,0.04,-0.03,"      NA"
"1700063H06Rik",0.02,0.04,-0.03,"      NA"
"Gm4129",0.06,0.06,-0.03,"      NA"
"Gm16559",0.04,0.01,-0.03,"      NA"
"Gm28581",0.04,0.01,-0.03,"      NA"
"Gm48654",0.04,0.02,-0.03,"      NA"
"AC156025.1",0.04,0.02,-0.03,"      NA"
"Gm47133",0.06,0.04,-0.03,"      NA"
"Gm15455",0.03,0.04,-0.03,"      NA"
"Gm35363",0.07,0.03,-0.04,"      NA"
"AC122459.1",0.04,0.04,-0.04,"      NA"
"Gm9158",0.05,0.06,-0.04,"      NA"
"1700094M23Rik",0.05,0.05,-0.06,"      NA"
"Gm47547",0.04,0.04,-0.07,"      NA"
"Fgfbp1",0.03,0.03,-0.07,"      NA"
"Gm16020",0.02,0.02,-0.07,"      NA"
"Gm45114",0.02,0.02,-0.07,"      NA"
"Gm15222",0.02,0.02,-0.07,"      NA"
"Gm24971",0.02,0.02,-0.07,"      NA"
"Gm9063",0.02,0.02,-0.07,"      NA"
"Pate3",0.07,0.03,-0.07,"      NA"
"Gm12727",0.05,0.03,-0.07,"      NA"
"9530034E10Rik",0.05,0.03,-0.07,"      NA"
"Snora21",0.05,0.06,-0.07,"      NA"
"Gm28782",0.01,0.01,-0.07,"      NA"
"Gm28294",0.01,0.01,-0.07,"      NA"
"Gm23363",0.01,0.01,-0.07,"      NA"
"Gm14127",0.01,0.01,-0.07,"      NA"
"Hsd3b1",0.01,0.01,-0.07,"      NA"
"Gm42679",0.01,0.01,-0.07,"      NA"
"Gm25681",0.01,0.01,-0.07,"      NA"
"4930509K18Rik",0.01,0.01,-0.07,"      NA"
"Gm12694",0.01,0.01,-0.07,"      NA"
"Gm22887",0.01,0.01,-0.07,"      NA"
"Slc5a1",0.01,0.01,-0.07,"      NA"
"Gm42161",0.01,0.01,-0.07,"      NA"
"Gm44202",0.01,0.01,-0.07,"      NA"
"Gm33201",0.01,0.01,-0.07,"      NA"
"4933431M02Rik",0.01,0.01,-0.07,"      NA"
"Gm44124",0.01,0.01,-0.07,"      NA"
"Clec2h",0.01,0.01,-0.07,"      NA"
"Cd69",0.01,0.01,-0.07,"      NA"
"4930579D09Rik",0.01,0.01,-0.07,"      NA"
"Gm47691",0.01,0.01,-0.07,"      NA"
"Gm5040",0.01,0.01,-0.07,"      NA"
"Gm47919",0.01,0.01,-0.07,"      NA"
"Gm47744",0.01,0.01,-0.07,"      NA"
"Gm17151",0.01,0.01,-0.07,"      NA"
"Gm8153",0.01,0.01,-0.07,"      NA"
"Gm6524",0.01,0.01,-0.07,"      NA"
"Gm45522",0.01,0.01,-0.07,"      NA"
"Gm27048",0.01,0.01,-0.07,"      NA"
"AC154843.1",0.01,0.01,-0.07,"      NA"
"Gm9830",0.01,0.01,-0.07,"      NA"
"Cd3d",0.01,0.01,-0.07,"      NA"
"Gm17749",0.01,0.01,-0.07,"      NA"
"Rps27a-ps2",0.01,0.01,-0.07,"      NA"
"Bcl2a1b",0.01,0.01,-0.07,"      NA"
"Mst1",0.01,0.01,-0.07,"      NA"
"Olfr1375",0.01,0.01,-0.07,"      NA"
"Gm25930",0.01,0.01,-0.07,"      NA"
"Gm11420",0.01,0.01,-0.07,"      NA"
"6030468B19Rik",0.01,0.01,-0.07,"      NA"
"Gm34672",0.01,0.01,-0.07,"      NA"
"Gm3800",0.01,0.01,-0.07,"      NA"
"Gm48896",0.01,0.01,-0.07,"      NA"
"Gm9370",0.01,0.01,-0.07,"      NA"
"Gm35188",0.01,0.01,-0.07,"      NA"
"Gm35041",0.01,0.01,-0.07,"      NA"
"Gm20069",0.01,0.01,-0.07,"      NA"
"Gm22981",0.01,0.01,-0.07,"      NA"
"Mroh6",0.01,0.01,-0.07,"      NA"
"AC121517.1",0.01,0.01,-0.07,"      NA"
"Gm36028",0.01,0.01,-0.07,"      NA"
"Gm8815",0.01,0.01,-0.07,"      NA"
"Gm9320",0.01,0.01,-0.07,"      NA"
"Ptprcap",0.01,0.01,-0.07,"      NA"
"Gm6501",0.01,0.01,-0.07,"      NA"
"Gm6421",0.03,0.03,-0.08,"      NA"
"Gm37759",0.03,0.01,-0.08,"      NA"
"Gm11222",0.03,0.01,-0.08,"      NA"
"Gm20651",0.03,0.01,-0.08,"      NA"
"Gm42666",0.03,0.01,-0.08,"      NA"
"2200007N16Rik",0.03,0.01,-0.08,"      NA"
"Gm22211",0.03,0.01,-0.08,"      NA"
"Gm4759",0.03,0.01,-0.08,"      NA"
"Rpl21-ps4",0.03,0.01,-0.08,"      NA"
"Ccl3",0.03,0.01,-0.08,"      NA"
"Gm9315",0.03,0.01,-0.08,"      NA"
"Ppp1r2-ps1",0.03,0.01,-0.08,"      NA"
"Gm14507",0.05,0.05,-0.08,"      NA"
"Cytl1",0.06,0.02,-0.08,"      NA"
"Gm6581",0.06,0.06,-0.08,"      NA"
"Gm19807",0.07,0.02,-0.09,"      NA"
"Platr12",0.03,0.02,-0.09,"      NA"
"Gm28299",0.03,0.02,-0.09,"      NA"
"Gm14991",0.03,0.02,-0.09,"      NA"
"Apom",0.03,0.02,-0.09,"      NA"
"Gm13866",0.06,0.04,-0.09,"      NA"
"Dnase2b",0.05,0.04,-0.1,"      NA"
"AC022775.2",0.03,0.05,-0.11,"      NA"
"Gm13080",0.06,0.03,-0.11,"      NA"
"Fcrl6",0.04,0.03,-0.12,"      NA"
"Gm10959",0.04,0.03,-0.12,"      NA"
"Uroc1",0.03,0.07,-0.12,"      NA"
"Gm9022",0.05,0.05,-0.12,"      NA"
"Gm4319",0.05,0.07,-0.13,"      NA"
"Gm37761",0.01,0.01,-0.13,"      NA"
"Gm25549",0.01,0.01,-0.13,"      NA"
"Gm15618",0.01,0.01,-0.13,"      NA"
"Gm37469",0.01,0.01,-0.13,"      NA"
"Gm37502",0.01,0.01,-0.13,"      NA"
"Gm26004",0.01,0.01,-0.13,"      NA"
"Gm10857",0.01,0.01,-0.13,"      NA"
"Gm13573",0.01,0.01,-0.13,"      NA"
"Gm13815",0.01,0.01,-0.13,"      NA"
"Gm14221",0.01,0.01,-0.13,"      NA"
"Gm14409",0.01,0.01,-0.13,"      NA"
"Gata1",0.01,0.01,-0.13,"      NA"
"Gm15384",0.01,0.01,-0.13,"      NA"
"Gm14853",0.01,0.01,-0.13,"      NA"
"Gm14870",0.01,0.01,-0.13,"      NA"
"Gm7973",0.01,0.01,-0.13,"      NA"
"Trim55",0.01,0.01,-0.13,"      NA"
"Gm22538",0.01,0.01,-0.13,"      NA"
"A930002I21Rik",0.01,0.01,-0.13,"      NA"
"4933405D12Rik",0.01,0.01,-0.13,"      NA"
"Gm12751",0.01,0.01,-0.13,"      NA"
"Gm12692",0.01,0.01,-0.13,"      NA"
"Gm12684",0.01,0.01,-0.13,"      NA"
"Gm23743",0.01,0.01,-0.13,"      NA"
"Gm12858",0.01,0.01,-0.13,"      NA"
"Gm23548",0.01,0.01,-0.13,"      NA"
"Gm12945",0.01,0.01,-0.13,"      NA"
"Gm24762",0.01,0.01,-0.13,"      NA"
"Gm43771",0.01,0.01,-0.13,"      NA"
"Gm17304",0.01,0.01,-0.13,"      NA"
"Oas1g",0.01,0.01,-0.13,"      NA"
"Upk3b",0.01,0.01,-0.13,"      NA"
"Gm17135",0.01,0.01,-0.13,"      NA"
"Gm42573",0.01,0.01,-0.13,"      NA"
"Gm13850",0.01,0.01,-0.13,"      NA"
"Gm13853",0.01,0.01,-0.13,"      NA"
"Gm13858",0.01,0.01,-0.13,"      NA"
"Trbj2-7",0.01,0.01,-0.13,"      NA"
"4930515G16Rik",0.01,0.01,-0.13,"      NA"
"Gm44040",0.01,0.01,-0.13,"      NA"
"Gm8724",0.01,0.01,-0.13,"      NA"
"Ptgir",0.01,0.01,-0.13,"      NA"
"Gm7287",0.01,0.01,-0.13,"      NA"
"Gm19880",0.01,0.01,-0.13,"      NA"
"Rpl17-ps9",0.01,0.01,-0.13,"      NA"
"Gm10252",0.01,0.01,-0.13,"      NA"
"Gm26097",0.01,0.01,-0.13,"      NA"
"Gm44737",0.01,0.01,-0.13,"      NA"
"Gm10619",0.01,0.01,-0.13,"      NA"
"Trim30c",0.01,0.01,-0.13,"      NA"
"Gm17841",0.01,0.01,-0.13,"      NA"
"Gm39115",0.01,0.01,-0.13,"      NA"
"Ins2",0.01,0.01,-0.13,"      NA"
"Myf5",0.01,0.01,-0.13,"      NA"
"F7",0.01,0.01,-0.13,"      NA"
"Zfp148-ps1",0.01,0.01,-0.13,"      NA"
"Gm45406",0.01,0.01,-0.13,"      NA"
"Gm31774",0.01,0.01,-0.13,"      NA"
"Gm8416",0.01,0.01,-0.13,"      NA"
"Gm18927",0.01,0.01,-0.13,"      NA"
"Gm18080",0.01,0.01,-0.13,"      NA"
"CT010577.1",0.01,0.01,-0.13,"      NA"
"Gm47144",0.01,0.01,-0.13,"      NA"
"Gm47981",0.01,0.01,-0.13,"      NA"
"Gm48346",0.01,0.01,-0.13,"      NA"
"Gm17157",0.01,0.01,-0.13,"      NA"
"Mir3060",0.01,0.01,-0.13,"      NA"
"2610001A08Rik",0.01,0.01,-0.13,"      NA"
"Gm12124",0.01,0.01,-0.13,"      NA"
"Gm12221",0.01,0.01,-0.13,"      NA"
"Gm36264",0.01,0.01,-0.13,"      NA"
"Gm30127",0.01,0.01,-0.13,"      NA"
"Gm48648",0.01,0.01,-0.13,"      NA"
"Gm36501",0.01,0.01,-0.13,"      NA"
"Gm48705",0.01,0.01,-0.13,"      NA"
"Gm48538",0.01,0.01,-0.13,"      NA"
"Gm48715",0.01,0.01,-0.13,"      NA"
"4930477G07Rik",0.01,0.01,-0.13,"      NA"
"Mir666",0.01,0.01,-0.13,"      NA"
"AC115746.1",0.01,0.01,-0.13,"      NA"
"Mroh4",0.01,0.01,-0.13,"      NA"
"Ly6i",0.01,0.01,-0.13,"      NA"
"Snord83b",0.01,0.01,-0.13,"      NA"
"Hrg",0.01,0.01,-0.13,"      NA"
"Gm7856",0.01,0.01,-0.13,"      NA"
"Itgb2l",0.01,0.01,-0.13,"      NA"
"Gm26375",0.01,0.01,-0.13,"      NA"
"Gm38220",0.01,0.01,-0.13,"      NA"
"Gm24384",0.01,0.01,-0.13,"      NA"
"Gm25334",0.01,0.01,-0.13,"      NA"
"Olfr460",0.03,0.03,-0.13,"      NA"
"1700120O09Rik",0.03,0.03,-0.13,"      NA"
"Gm4889",0.04,0.06,-0.13,"      NA"
"Gm16000",0.05,0.02,-0.14,"      NA"
"Mospd4",0.05,0.02,-0.14,"      NA"
"Gm23858",0.02,0.02,-0.14,"      NA"
"Gm36981",0.02,0.02,-0.14,"      NA"
"Actl7a",0.02,0.02,-0.14,"      NA"
"Mir32",0.02,0.02,-0.14,"      NA"
"Gm33024",0.02,0.02,-0.14,"      NA"
"4933416M07Rik",0.02,0.02,-0.14,"      NA"
"Gm5159",0.02,0.02,-0.14,"      NA"
"Gm10837",0.02,0.02,-0.14,"      NA"
"Gm12194",0.02,0.02,-0.14,"      NA"
"Gm42779",0.02,0.02,-0.14,"      NA"
"Vmn1r43",0.02,0.02,-0.14,"      NA"
"Gm16074",0.02,0.02,-0.14,"      NA"
"Gm6009",0.02,0.02,-0.14,"      NA"
"Gm11628",0.02,0.02,-0.14,"      NA"
"Gm33222",0.02,0.01,-0.14,"      NA"
"Gm15423",0.02,0.01,-0.14,"      NA"
"Gm14406",0.02,0.01,-0.14,"      NA"
"Gm5070",0.02,0.01,-0.14,"      NA"
"Gm28543",0.02,0.01,-0.14,"      NA"
"Gm43173",0.02,0.01,-0.14,"      NA"
"Gm34091",0.02,0.01,-0.14,"      NA"
"Vmn2r55",0.02,0.01,-0.14,"      NA"
"Gm9824",0.02,0.01,-0.14,"      NA"
"Rps12-ps9",0.02,0.01,-0.14,"      NA"
"Rnase2a",0.02,0.01,-0.14,"      NA"
"Gm27198",0.02,0.01,-0.14,"      NA"
"Gm5363",0.02,0.01,-0.14,"      NA"
"1700040F17Rik",0.02,0.01,-0.14,"      NA"
"AC134453.1",0.02,0.01,-0.14,"      NA"
"Krt82",0.02,0.01,-0.14,"      NA"
