"Gene","Bead","Sup","Enrichment","P"
"Stk24",50.8,42.87,0.24," 3.1e-04"
"Slc3a1",10.07,8.7,0.24," 4.6e-02"
"Spout1",42.99,35.58,0.24," 8.7e-05"
"4930556J24Rik",62.35,51.85,0.24," 1.1e-04"
"Sclt1",178.71,153.72,0.24," 2.2e-03"
"Rufy1",129.86,110.61,0.24," 6.9e-07"
"Trpc6",47.19,39.42,0.24," 2.0e-02"
"Bbs7",69.97,59.51,0.24," 3.4e-06"
"Catsperg1",15.93,13.6,0.24," 2.6e-02"
"Birc6",302.29,256.89,0.24," 3.5e-12"
"Mmp16",310.77,265.11,0.24," 2.9e-04"
"Arfgef3",150.22,128.55,0.24," 1.9e-04"
"Usp12",46.58,40.6,0.24," 1.7e-02"
"Dus4l",22.62,18.97,0.24," 1.0e-03"
"Fktn",87.41,74.85,0.24," 1.5e-06"
"Ccdc81",15.36,13.5,0.24," 3.7e-02"
"Katnal2",74.82,64.32,0.24," 1.1e-04"
"Ccdc86",12.59,10.47,0.24," 1.8e-02"
"Rgs9",66.67,56.83,0.24," 2.9e-05"
"Ddx46",89.63,76.14,0.24," 5.8e-06"
"Htr2b",16.49,13.87,0.24," 5.2e-03"
"Dcp1a",52.05,44.14,0.24," 1.1e-03"
"1600010M07Rik",89.71,77.14,0.24," 7.0e-04"
"Cox19",66.64,54.98,0.24," 6.2e-04"
"Btrc",181.09,154.21,0.24," 2.2e-09"
"Lin9",22.28,18.48,0.23," 3.5e-02"
"Tspyl2",110.65,94.72,0.23," 2.7e-07"
"Ndufaf7",125.31,107.44,0.23," 1.8e-07"
"Pdhx",52.29,44.59,0.23," 5.5e-05"
"Ube2w",141.25,120.67,0.23," 1.1e-08"
"Sept1",34.01,28.76,0.23," 2.2e-04"
"Rab11fip2",179.65,150.63,0.23," 2.7e-05"
"Phrf1",68.4,57.93,0.23," 3.0e-05"
"Sptbn1",472.56,404.37,0.23," 9.6e-06"
"Lrrtm3",377.84,324.6,0.23," 3.3e-04"
"Actr1a",86.32,73.22,0.23," 9.8e-07"
"Wdr6",116.89,99.84,0.23," 4.1e-04"
"Ell",60.78,51.25,0.23," 4.3e-07"
"Zfp322a",60.23,50.52,0.23," 1.4e-06"
"Kctd4",37.76,31.29,0.23," 1.0e-02"
"Shank2",165.3,140.06,0.23," 2.3e-03"
"Slc25a19",18.06,15.69,0.23," 3.1e-03"
"Haghl",161.27,138.24,0.23," 2.7e-07"
"Med14",61.89,52.95,0.23," 5.8e-07"
"2310040G07Rik",46.23,39.37,0.23," 7.3e-04"
"Traf7",27.02,23.04,0.23," 9.9e-04"
"Mettl16",92.65,78.72,0.23," 4.1e-07"
"Unc119b",25.46,20.98,0.23," 7.7e-03"
"Wdfy3",280.24,241.18,0.23," 1.5e-06"
"Csdc2",53.96,45.58,0.23," 8.6e-04"
"Copg2",227.73,194.93,0.23," 2.6e-13"
"Ppm1f",37.63,32.23,0.23," 1.7e-04"
"P4htm",118.58,101.25,0.23," 5.2e-05"
"Mcoln1",21.8,18.6,0.23," 1.1e-03"
"Mrm3",29.61,25.47,0.23," 3.3e-04"
"Slc30a6",63.51,53.77,0.23," 9.2e-06"
"Armc8",90.83,76.89,0.23," 1.2e-06"
"Svip",45.2,38.35,0.23," 9.3e-05"
"Vps13d",134.86,115.09,0.23," 3.0e-08"
"Bend7",41.11,35.24,0.23," 3.2e-02"
"Lactb",32.93,28,0.23," 8.4e-04"
"Fbxw4",130.83,112.38,0.23," 4.0e-08"
"Itpa",40.76,34.97,0.23," 1.5e-04"
"Chst10",49.89,42.91,0.23," 1.1e-05"
"Samd4b",51.21,43.21,0.23," 1.0e-04"
"Ltn1",48.03,40.73,0.23," 1.4e-04"
"Pogz",83.95,71.46,0.23," 9.4e-07"
"Zfp239",54.51,45.45,0.23," 4.4e-03"
"Prpf39",103.94,88.61,0.23," 4.4e-06"
"Med13l",103.75,88.71,0.23," 4.4e-07"
"Taf1d",64.97,54.73,0.23," 1.7e-04"
"Kdm4c",191.29,163.97,0.23," 4.8e-08"
"Nsdhl",21.98,18.71,0.23," 2.0e-02"
"Rnf25",93.25,79.83,0.23," 1.6e-03"
"Wasl",89.86,76.83,0.23," 3.0e-08"
"Ttc38",13.88,11.93,0.23," 6.9e-03"
"1500015A07Rik",22.01,18.95,0.23," 6.4e-03"
"Fbxo21",79.7,67.32,0.23," 4.0e-06"
"Nbn",13.27,11.25,0.23," 4.7e-02"
"Thoc2",170.77,144.98,0.23," 1.1e-08"
"Cr1l",36.68,31.53,0.23," 5.7e-04"
"Capn15",155.61,132.21,0.23," 6.3e-08"
"Cdc23",49.87,42.85,0.23," 3.8e-04"
"Lca5l",39.48,34.01,0.23," 2.4e-03"
"Papolg",31.33,26.65,0.23," 2.0e-04"
"Ybx3",21.66,18.48,0.23," 1.1e-03"
"Rnf31",14.06,11.88,0.23," 1.4e-02"
"Dvl1",52.21,45,0.23," 4.4e-04"
"Gba2",36.31,31.67,0.23," 2.2e-04"
"Hsf1",50.82,43.64,0.23," 1.1e-05"
"Phc3",126.61,108.56,0.23," 2.5e-06"
"Trappc11",40.7,34.71,0.23," 2.7e-04"
"Ccdc159",18.18,15.71,0.23," 3.2e-02"
"Tmem29",77.82,66.86,0.23," 1.0e-07"
"Zfp958",22.41,19.31,0.23," 4.0e-03"
"Skp2",23.28,19.64,0.23," 1.6e-03"
"Lyplal1",19.6,16.92,0.23," 1.3e-03"
"Snca",81.31,70.35,0.23," 7.1e-03"
"Acap3",28.17,24.44,0.23," 5.6e-04"
"Kif3b",70.63,60.17,0.23," 7.9e-07"
"2610021A01Rik",29.52,25.59,0.23," 4.4e-04"
"Kcnc1",116.43,100.24,0.23," 6.9e-05"
"Zcchc2",20.82,17.97,0.23," 1.6e-02"
"Pstk",51.78,44.33,0.23," 7.0e-05"
"Brsk2",47.7,40.4,0.23," 1.0e-03"
"Nsd2",147.83,127.85,0.23," 2.1e-04"
"Sbno1",188.09,159.17,0.23," 4.0e-09"
"Ctps",33.04,28,0.23," 1.2e-02"
"Prr3",46.98,40.1,0.23," 9.7e-06"
"Arglu1",523.35,446.36,0.23," 6.6e-10"
"Gpr89",45.81,39.57,0.23," 5.2e-05"
"Smarcc1",118.13,100.91,0.23," 5.9e-07"
"Ap3m1",81.81,69.53,0.23," 1.8e-04"
"Naa20",126.24,107.55,0.23," 1.4e-10"
"Malrd1",16.95,15.08,0.23," 2.1e-02"
"Fyn",186.23,159.86,0.23," 8.5e-06"
"Dpp9",19.81,16.91,0.23," 3.7e-02"
"Mbd1",38.3,32.93,0.23," 8.2e-04"
"Vrk1",22.98,19.56,0.23," 2.8e-02"
"Esf1",97.63,82.88,0.23," 5.9e-08"
"Plcxd1",20.64,17.99,0.23," 1.1e-02"
"Zfyve27",67.37,57.51,0.23," 4.1e-07"
"Slc4a8",62.35,53.16,0.23," 4.6e-05"
"Gon4l",122.37,105.52,0.23," 1.3e-05"
"E4f1",48.24,40.36,0.23," 3.0e-03"
"Specc1",179.87,155.61,0.23," 1.8e-02"
"Csnk2a2",66.42,56.53,0.23," 2.5e-06"
"4930586N03Rik",20.75,17.84,0.23," 2.2e-03"
"Exoc6b",331.27,286.75,0.23," 4.4e-05"
"Ina",88.91,76.33,0.23," 4.6e-04"
"Utp15",14.85,12.69,0.23," 2.0e-02"
"Tsen54",13.57,11.76,0.23," 2.6e-02"
"Ranbp10",87.21,73.71,0.23," 3.3e-05"
"Phc2",179.15,152.95,0.23," 5.4e-10"
"Ibtk",26.71,23,0.23," 1.7e-03"
"Mir133a-1hg",17.12,14.83,0.23," 9.9e-03"
"Gpr162",74.49,65.44,0.23," 5.8e-05"
"Sfxn2",22.9,19.45,0.23," 2.9e-03"
"Pigg",18.49,15.93,0.23," 7.6e-03"
"Tdrkh",22.22,19.12,0.23," 6.6e-03"
"D5Ertd579e",101.71,87.63,0.23," 3.0e-06"
"Ube3b",37.87,32.5,0.23," 3.4e-05"
"Tmem117",159.07,137.85,0.23," 1.5e-04"
"Usp21",16.14,13.7,0.23," 1.1e-02"
"Mcm3ap",30.44,26.34,0.23," 1.4e-04"
"Pitrm1",31.36,26.73,0.23," 1.6e-04"
"Dpysl3",97.84,84.3,0.23," 1.0e-03"
"Fscn1",37.31,32.39,0.23," 3.8e-03"
"Crim1",100.19,86.2,0.23," 1.3e-03"
"Chchd3",184.13,158.05,0.23," 3.3e-08"
"Rngtt",110.67,95.46,0.23," 1.3e-04"
"Celf4",734.69,632.68,0.23," 5.3e-04"
"Ift88",86.77,74.4,0.23," 2.5e-07"
"Farsa",60.81,52.5,0.23," 7.9e-06"
"Tmem56",31.07,26.84,0.23," 1.1e-02"
"Rtl4",289.17,250.46,0.23," 6.0e-03"
"Dlg3",27.97,23.84,0.23," 2.8e-03"
"Mapk3",35.95,31.7,0.23," 1.5e-02"
"Sept6",44.89,38.82,0.23," 2.5e-03"
"Atrn",170.86,146.22,0.23," 7.5e-08"
"Bicral",120.89,105.54,0.23," 2.7e-04"
"Ap3b2",112.35,96.67,0.22," 2.0e-06"
"Elac2",13.73,12.05,0.22," 3.7e-02"
"9330159F19Rik",61.34,52.57,0.22," 3.7e-05"
"Amdhd2",20.6,17.38,0.22," 3.2e-03"
"Slc7a4",24.69,22.72,0.22," 2.6e-02"
"Pdk1",45.74,39.54,0.22," 1.0e-05"
"Becn1",55.02,47,0.22," 8.1e-05"
"Pomt1",23.6,20.3,0.22," 9.5e-04"
"Ggps1",136.55,116.98,0.22," 1.8e-05"
"Sptb",55.17,46.98,0.22," 2.7e-05"
"E330009J07Rik",32.41,27.93,0.22," 2.1e-03"
"Cluh",30.03,25.75,0.22," 3.3e-04"
"Exo5",17.61,15,0.22," 1.1e-02"
"Ddx50",212.88,182.76,0.22," 5.4e-09"
"Arl16",31.35,27.27,0.22," 4.9e-03"
"Tmem169",45.28,38.98,0.22," 1.6e-04"
"Agtpbp1",86.48,74.16,0.22," 5.1e-06"
"Josd1",24.67,21.55,0.22," 2.2e-03"
"Zfp873",18.47,15.7,0.22," 7.8e-03"
"Ak6",33.88,29.03,0.22," 1.8e-03"
"Dclk2",165.83,143.38,0.22," 2.0e-04"
"Zc2hc1a",82.74,71.45,0.22," 8.6e-05"
"Cul4a",63.16,54.21,0.22," 7.6e-07"
"Ccdc73",48.59,41.09,0.22," 6.1e-04"
"Trp53bp1",117.96,102.28,0.22," 6.0e-05"
"Taf6",57.49,49.15,0.22," 3.1e-06"
"Rnaseh2b",17.91,15.44,0.22," 2.6e-02"
"Atxn1",539.66,469.07,0.22," 4.5e-04"
"Cep290",64.8,55.8,0.22," 4.7e-04"
"Epm2a",60.35,52.12,0.22," 3.1e-04"
"Eif2d",48.07,41.47,0.22," 5.7e-05"
"Otulin",69.61,59.65,0.22," 3.0e-03"
"Zfp365",27.8,23.64,0.22," 3.5e-03"
"Chd5",120.61,103.51,0.22," 7.8e-04"
"Ppwd1",67.09,57.11,0.22," 7.1e-04"
"Katnb1",21.76,18.82,0.22," 1.3e-03"
"Dag1",98.82,85.03,0.22," 1.2e-03"
"Hmces",32.24,27.76,0.22," 4.5e-04"
"Paxbp1",163.42,140.22,0.22," 3.8e-06"
"Gtf2a1",73.45,63.04,0.22," 4.4e-07"
"Tbc1d8",46.57,40.3,0.22," 2.4e-03"
"Lrp11",76.46,66.12,0.22," 7.7e-04"
"Ints3",74.37,64.24,0.22," 2.4e-05"
"Afg3l2",61.22,52.72,0.22," 2.0e-04"
"Fam120a",92.82,79.57,0.22," 1.5e-07"
"Wnk3",105.22,86.6,0.22," 1.0e-03"
"Cdh8",177.6,156.1,0.22," 2.8e-02"
"Nr2c2",128.69,110.63,0.22," 1.4e-07"
"1110017D15Rik",20.04,17.38,0.22," 2.8e-02"
"Tnk2",69.43,59.33,0.22," 3.3e-06"
"Prpf38b",69.13,59.43,0.22," 6.3e-04"
"Rab24",118.52,102.71,0.22," 2.5e-08"
"Farp2",48.06,41.54,0.22," 1.9e-03"
"Dcaf15",17.48,14.88,0.22," 1.5e-02"
"Zfp2",52.88,44.94,0.22," 6.4e-03"
"Ghr",238.64,207.88,0.22," 2.5e-02"
"Napb",105.31,90.23,0.22," 3.4e-07"
"Gtpbp6",24.68,21.27,0.22," 1.3e-03"
"Mphosph6",17.29,15.26,0.22," 4.5e-02"
"Ttc5",65.25,56.28,0.22," 1.3e-05"
"Rtn3",691.81,597.08,0.22," 1.8e-10"
"Mto1",51.43,45.01,0.22," 1.0e-04"
"Smyd3",419.31,364.46,0.22," 2.5e-03"
"Lztr1",81.97,70.6,0.22," 1.9e-06"
"Dram1",35.34,30.49,0.22," 1.3e-03"
"Rpl38",13.91,11.85,0.22," 4.0e-02"
"Clip1",174.04,150.68,0.22," 6.2e-08"
"Osbpl2",64.98,56.39,0.22," 2.3e-05"
"Morc2a",40.44,34.93,0.22," 6.8e-05"
"Flrt3",73.6,63.63,0.22," 3.0e-03"
"Zbtb38",143.36,123.7,0.22," 1.8e-04"
"Esco1",115.52,101.05,0.22," 3.0e-04"
"Fn3k",24.59,21.39,0.22," 2.0e-02"
"D3Ertd751e",125.42,108.87,0.22," 5.1e-03"
"Trip12",226.37,195.09,0.22," 5.3e-09"
"Galnt11",78.3,67.44,0.22," 3.2e-05"
"Pnmal1",68.89,60.33,0.22," 3.9e-02"
"Rbak",16.43,14.14,0.22," 2.5e-02"
"Stim1",164.36,141.95,0.22," 5.6e-07"
"Slc35a3",29.74,25.58,0.22," 8.9e-03"
"BC005561",210.97,177.3,0.22," 3.4e-03"
"Snx10",110.27,95.25,0.22," 8.9e-06"
"1700024B18Rik",70.29,60.85,0.22," 1.2e-02"
"Zfp667",30.73,25.99,0.22," 6.1e-03"
"Brap",36.4,31.22,0.22," 4.2e-03"
"Pms2",37.56,32.57,0.22," 9.1e-04"
"Rgs19",11.6,10.33,0.22," 4.9e-02"
"Alkbh8",72.06,62.27,0.22," 2.8e-04"
"Scfd1",165.13,140.15,0.22," 9.3e-05"
"Pakap",13.05,11.3,0.22," 3.2e-02"
"Atl1",122.73,105.53,0.22," 7.3e-05"
"Mybbp1a",22,18.72,0.22," 3.9e-03"
"Tbcd",99.41,85.99,0.22," 7.5e-06"
"Slc25a42",38.45,32.82,0.22," 3.4e-04"
"Zfp523",54.84,47.96,0.22," 7.2e-04"
"4933433G19Rik",19.64,16.77,0.22," 3.8e-03"
"Whamm",71.98,61.72,0.22," 7.2e-04"
"2610037D02Rik",142.07,124.42,0.21," 9.5e-04"
"Orc4",86.94,74.2,0.21," 4.1e-03"
"Cadm1",839.12,719.08,0.21," 7.1e-05"
"Dynlt1c",31.23,26.39,0.21," 1.2e-02"
"Xrcc4",97.67,84.04,0.21," 1.5e-04"
"Kif21b",40.52,34.78,0.21," 1.7e-03"
"Pfas",37.91,31.92,0.21," 1.9e-03"
"Cux1",198.93,171.77,0.21," 2.8e-08"
"Spock2",209.06,179.29,0.21," 1.6e-04"
"Mta1",29.92,25.79,0.21," 5.0e-03"
"Polr3b",34.87,29.61,0.21," 7.0e-03"
"Ncbp1",38.5,33.47,0.21," 7.8e-05"
"Fam171b",150.68,129.37,0.21," 3.6e-05"
"Clvs2",72.04,61.96,0.21," 1.8e-02"
"Brat1",27.45,23.6,0.21," 1.1e-03"
"Arsb",101.08,87.55,0.21," 2.2e-03"
"Adcy9",106.5,92.52,0.21," 3.5e-05"
"2900011O08Rik",146.86,127.26,0.21," 4.0e-04"
"Ephb6",14.98,12.88,0.21," 2.5e-02"
"Cxxc1",22.82,19.54,0.21," 3.0e-03"
"Cfap54",109.33,97.29,0.21," 2.4e-02"
"Gphn",1107.29,988.08,0.21," 4.5e-03"
"Ddb2",75.41,66.19,0.21," 5.7e-03"
"Sirt7",72.12,61.37,0.21," 2.5e-04"
"A330032B11Rik",46.6,40.3,0.21," 6.2e-04"
"Caml",115.56,99.77,0.21," 6.2e-06"
"Eif4b",61.06,52.47,0.21," 2.3e-04"
"Nup160",49.79,42.9,0.21," 6.2e-05"
"Ncapd2",16.05,13.46,0.21," 4.8e-02"
"Lrrc49",138.92,120.7,0.21," 2.3e-05"
"Rprd1a",88.73,76.88,0.21," 7.9e-06"
"Acin1",186.56,161.06,0.21," 1.7e-12"
"Zfp449",22.46,19.31,0.21," 2.7e-03"
"N4bp2l2",218.56,189.28,0.21," 9.4e-05"
"Zfp385a",25.32,22.04,0.21," 2.0e-02"
"Adnp2",17.6,15.13,0.21," 1.6e-02"
"Stag1",373.56,324,0.21," 6.7e-09"
"Dnal1",80.36,69.8,0.21," 1.0e-03"
"Zfp507",33.74,29.43,0.21," 4.1e-03"
"Tipin",45.26,39.07,0.21," 2.3e-04"
"Enah",357.89,309.64,0.21," 4.5e-06"
"Gigyf1",73.14,63.38,0.21," 2.8e-06"
"Nsun5",14.89,12.83,0.21," 2.2e-02"
"Fam50a",22.2,19.3,0.21," 4.2e-03"
"Rnf217",62.03,53.57,0.21," 4.3e-03"
"Lmbrd2",62.82,54.45,0.21," 1.0e-05"
"Als2",45.26,39.89,0.21," 5.2e-03"
"Scai",196.35,171.25,0.21," 1.7e-05"
"Cntn1",497.49,427.49,0.21," 1.4e-05"
"Ube2s",19.17,16.47,0.21," 1.5e-02"
"Ybx1",95.58,82.72,0.21," 5.0e-07"
"Rptor",165.47,144.15,0.21," 1.2e-06"
"B4galt4",20.84,18.13,0.21," 1.7e-02"
"Rai1",109.79,95.89,0.21," 9.7e-05"
"Map3k7",51.44,44.65,0.21," 3.1e-03"
"Ranbp3",48.41,41.81,0.21," 6.4e-04"
"Srr",128.73,111.47,0.21," 1.4e-06"
"Helq",34.16,30,0.21," 1.1e-02"
"Fxr1",142.02,123.48,0.21," 6.9e-06"
"Lmnb1",37.8,33.11,0.21," 1.3e-04"
"Nubp1",15.79,13.95,0.21," 1.9e-02"
"Slc15a4",21.11,18.27,0.21," 2.0e-02"
"Cacng2",96.68,84.55,0.21," 2.8e-04"
"Rbm5",274.46,235.61,0.21," 2.1e-06"
"Srcap",23.01,19.76,0.21," 3.6e-02"
"Ube4bos1",56.12,48.61,0.21," 4.6e-04"
"Hspa4",156.42,134.91,0.21," 3.8e-08"
"Gpr107",74.26,63.64,0.21," 4.4e-06"
"Mrps27",32.96,29.05,0.21," 3.5e-03"
"Abca3",93.05,80.46,0.21," 1.4e-06"
"Man2a2",75.04,65.03,0.21," 1.0e-05"
"2210408I21Rik",290.63,253.46,0.21," 1.4e-04"
"Gnb1l",16.92,14.59,0.21," 9.5e-03"
"Ube2g1",141.29,121.51,0.21," 1.6e-03"
"Zfp932",34.39,29.51,0.21," 9.3e-03"
"Ampd2",52.09,45.45,0.21," 3.5e-03"
"Dok6",309.94,273.68,0.21," 7.5e-04"
"Map4k5",101.17,87.9,0.21," 2.7e-04"
"Zscan18",39.56,34.28,0.21," 9.9e-05"
"D930016D06Rik",48.5,41.53,0.21," 4.0e-02"
"Elovl6",91.94,80.15,0.21," 3.2e-03"
"Mapkap1",131.59,113.9,0.21," 1.4e-06"
"Flvcr1",68.42,58.96,0.21," 1.6e-04"
"Tvp23a",46.26,40.04,0.21," 1.5e-03"
"Smad9",11.64,10.29,0.21," 4.5e-02"
"Mthfsd",44.67,39.16,0.21," 4.9e-04"
"Rock1",203.23,177,0.21," 1.1e-06"
"Rabif",57.14,47.43,0.21," 3.1e-03"
"Zmym2",172.59,149.2,0.21," 2.7e-05"
"Axin1",76.12,65.77,0.21," 5.8e-05"
"Pwwp2a",69.78,60.63,0.21," 5.7e-04"
"Kif5a",165.97,144.06,0.21," 1.5e-06"
"Bclaf1",197.29,170.32,0.21," 6.3e-06"
"Pum1",218.44,187.93,0.21," 9.4e-07"
"Supv3l1",27.95,24.33,0.21," 9.1e-03"
"Cdk5",68.44,59.46,0.21," 8.8e-06"
"Srfbp1",15.08,13.09,0.21," 4.3e-02"
"Gatb",27.55,23.92,0.21," 5.2e-03"
"Flot1",63.09,55.74,0.21," 3.9e-04"
"Hscb",25.92,22.47,0.21," 3.5e-03"
"Gtf2i",215.46,186.32,0.21," 1.0e-08"
"Rora",966.03,836.26,0.21," 4.8e-04"
"Ankfy1",94.13,81.98,0.21," 3.1e-04"
"Slc39a3",23.72,20.52,0.21," 7.3e-03"
"Plpp5",23.68,20.42,0.21," 8.3e-03"
"Erich3",38.44,33.12,0.21," 1.9e-02"
"Dhx57",100.99,88.1,0.21," 1.7e-05"
"Mycbp",107.8,95.18,0.21," 7.5e-04"
"Ppp6r2",179.08,156.28,0.21," 9.9e-06"
"Spats1",19.33,17.15,0.21," 2.6e-02"
"Gapvd1",170.75,148.73,0.21," 3.7e-06"
"Phtf1",92.2,80.18,0.21," 6.5e-05"
"Vps13b",289.76,254.35,0.21," 4.2e-05"
"Tspan5",166.76,144.86,0.21," 5.9e-06"
"Pknox1",29.37,25.66,0.21," 8.7e-03"
"Ankrd11",291.84,253,0.21," 1.4e-05"
"Slc46a3",19.27,16.64,0.21," 3.6e-02"
"Knop1",58.61,51.25,0.21," 3.4e-04"
"Zkscan2",48.36,41.91,0.21," 2.2e-03"
"Mlx",19.3,16.6,0.21," 3.2e-02"
"Foxred1",21.37,18.45,0.21," 1.3e-02"
"Zfp451",85.35,74.15,0.21," 6.2e-05"
"Ccar1",181.78,157.9,0.21," 4.3e-05"
"Pprc1",20.28,18.06,0.21," 5.3e-03"
"Ago4",39.03,34.06,0.21," 5.3e-03"
"Zc3hc1",22.01,19.34,0.21," 2.7e-03"
"Gbf1",259.73,226.18,0.21," 1.9e-07"
"Ccdc106",42.73,37.54,0.2," 8.1e-04"
"Stn1",18.08,15.38,0.2," 4.4e-02"
"Cdk13",158.64,139.07,0.2," 2.7e-05"
"Naa15",108.73,94.31,0.2," 2.3e-06"
"Usp34",432.51,375.96,0.2," 1.9e-09"
"Ttc17",104.49,91.37,0.2," 1.6e-05"
"Ldlr",41.04,36.25,0.2," 1.3e-02"
"Tm7sf3",59.77,51.28,0.2," 6.6e-04"
"Xrcc6",84.8,73.86,0.2," 1.4e-04"
"Stt3b",71.75,62.47,0.2," 8.2e-04"
"Ddx42",106.58,91.84,0.2," 2.6e-07"
"Ccdc174",78.24,67.6,0.2," 4.0e-05"
"Sybu",448.66,394.17,0.2," 9.6e-04"
"Ypel4",51.47,46,0.2," 6.4e-03"
"Mbd5",444.55,386.62,0.2," 6.6e-10"
"Ciz1",37.65,33.01,0.2," 7.3e-04"
"Ilf3",81.21,70.55,0.2," 5.5e-05"
"Agap3",72.66,63.18,0.2," 6.9e-05"
"Slc35c2",32.44,27.81,0.2," 1.1e-03"
"Bmpr2",142.98,124.42,0.2," 3.6e-07"
"E530011L22Rik",22.75,19.81,0.2," 6.7e-03"
"Mvb12a",35.01,29.28,0.2," 8.3e-03"
"Smarcad1",95.07,82.81,0.2," 6.9e-05"
"Trmu",47.68,41.61,0.2," 7.3e-05"
"Sbk1",16.65,14.42,0.2," 2.4e-02"
"Fndc4",52.48,45.71,0.2," 1.9e-04"
"Ube3c",203.48,177.62,0.2," 3.3e-06"
"Tubgcp6",23.64,20.56,0.2," 7.8e-03"
"Elk1",13.59,12.08,0.2," 4.1e-02"
"Lrrc28",51.07,44.69,0.2," 4.9e-04"
"Arhgap35",141.33,123.12,0.2," 4.3e-07"
"Mpnd",21.73,19.15,0.2," 8.7e-03"
"Cops7b",30.41,26.45,0.2," 1.8e-03"
"Raf1",123.46,107.58,0.2," 2.2e-04"
"Zfp148",162.41,141.16,0.2," 7.2e-05"
"Tox2",106.83,93.03,0.2," 2.8e-03"
"Serpinc1",22.53,19.62,0.2," 7.9e-03"
"Golga7b",33.16,29.52,0.2," 1.9e-02"
"Sharpin",24.21,20.99,0.2," 5.4e-03"
"4930415C11Rik",67.82,58.37,0.2," 2.3e-02"
"Scfd2",86.98,76.23,0.2," 9.2e-04"
"Mrpl1",38.9,33.96,0.2," 7.4e-03"
"Wdr70",91.15,79.93,0.2," 2.4e-04"
"Astn1",323.19,281.11,0.2," 1.8e-05"
"Ubap2l",137.16,118.56,0.2," 2.9e-05"
"Med17",42.08,37.1,0.2," 3.1e-04"
"Nos1ap",133.87,116.17,0.2," 6.9e-05"
"Zfp955b",26.41,23.35,0.2," 4.1e-03"
"Pigu",68.32,59.84,0.2," 4.4e-05"
"Galnt1",114.23,99.71,0.2," 1.0e-05"
"Golga4",102.84,89.19,0.2," 7.9e-04"
"Wdr83",42.81,36.6,0.2," 1.5e-03"
"Apopt1",65.52,57.27,0.2," 1.9e-05"
"Kpna1",82.58,71.67,0.2," 1.9e-04"
"Exoc4",422.48,367.5,0.2," 2.2e-09"
"Dpp7",19.55,16.63,0.2," 2.3e-02"
"Kcnd3",169.03,148.08,0.2," 1.6e-03"
"Rpl36",22.38,19.56,0.2," 1.7e-02"
"Rab11fip3",140.22,124.17,0.2," 1.0e-04"
"Vps33a",41.34,35.59,0.2," 2.0e-04"
"Ap1s1",66.78,59.47,0.2," 4.4e-03"
"Arl14ep",35.62,30.51,0.2," 8.4e-04"
"Hars2",21.88,19.14,0.2," 7.9e-03"
"Snhg12",32.51,27.97,0.2," 3.4e-02"
"Zfand2a",22.6,19.58,0.2," 1.9e-02"
"Luc7l3",287.47,248.47,0.2," 2.5e-05"
"Pkn2",135.54,118.44,0.2," 3.4e-04"
"Zswim8",82.1,71.42,0.2," 1.9e-05"
"Hira",14.42,12.77,0.2," 3.0e-02"
"Slc25a12",189.42,166.55,0.2," 2.5e-05"
"Lamtor4",81.74,70.97,0.2," 3.0e-06"
"Nt5e",23.11,20.33,0.2," 3.7e-02"
"Lsm12",40.95,34.85,0.2," 2.9e-03"
"Lrrn3",60.55,52.59,0.2," 1.3e-02"
"Camk1",105.82,91.75,0.2," 5.3e-04"
"Miga1",79.09,68.83,0.2," 4.8e-04"
"Fbxw8",56.58,49.6,0.2," 3.0e-04"
"Ppm1g",72.25,62.77,0.2," 6.3e-05"
"Arih1",285.07,248.18,0.2," 4.0e-06"
"Cox18",24.65,21.89,0.2," 1.1e-02"
"Wdr19",25.79,22.64,0.2," 4.4e-03"
"Aatf",77.66,67.99,0.2," 7.5e-04"
"Kpna3",119.18,103.91,0.2," 6.8e-08"
"Tor1aip2",92.65,80.64,0.2," 4.7e-05"
"5031425E22Rik",191.02,166.95,0.2," 4.5e-08"
"Brsk1",51.07,44.77,0.2," 6.1e-04"
"Nkap",34.57,29.9,0.2," 4.7e-03"
"Prkrip1",22.31,19.6,0.2," 2.2e-02"
"Pcdh17",305.71,264.11,0.2," 1.5e-03"
"1810034E14Rik",65.08,57,0.2," 6.5e-03"
"Ak4",15.33,13.3,0.2," 4.2e-02"
"Ippk",28.83,25.53,0.2," 4.7e-03"
"Slc9a6",54.29,47.78,0.2," 1.1e-02"
"Ubr7",36.09,30.61,0.2," 9.6e-03"
"Pclo",505.07,442.17,0.2," 4.2e-03"
"Cul5",131.54,115.08,0.2," 4.6e-07"
"Ift140",50.73,43.75,0.2," 3.6e-04"
"Creld1",63.94,57.5,0.2," 2.9e-03"
"Pdpk1",101.64,88.22,0.2," 2.2e-06"
"Ppil4",74.15,64.64,0.2," 2.5e-04"
"Smyd2",41.77,36.73,0.2," 7.3e-03"
"Peli1",79.26,69.23,0.2," 7.5e-03"
"Oxa1l",70.98,61.55,0.2," 3.1e-04"
"Rab3gap1",138.25,121.35,0.2," 6.1e-07"
"Ube2r2",134.64,117.89,0.2," 2.1e-08"
"Vsnl1",285.41,252.13,0.2," 2.3e-02"
"Elp2",60.82,53.57,0.2," 2.9e-04"
"Mark3",154.72,135.9,0.2," 4.9e-04"
"Timm23",60.71,53.2,0.2," 1.0e-04"
"Rbm17",33.64,29.75,0.2," 1.0e-02"
"Hspa4l",97.96,85.68,0.2," 6.4e-04"
"Cdk7",73.79,64.83,0.2," 2.6e-04"
