"Gene","Bead","Sup","Enrichment","P"
"Snrpn",1358.8,824.41,0.72," 9.6e-20"
"Sema4f",56,33.86,0.72," 1.2e-10"
"Larp7",36.33,21.97,0.72," 1.3e-08"
"Brk1",275.69,168.01,0.72," 2.9e-16"
"Dcun1d5",112.83,68.34,0.72," 4.1e-15"
"Lrrc73",80.98,49.06,0.72," 5.3e-13"
"Timm17b",62.73,38.09,0.72," 1.0e-10"
"Rnf19b",104.75,63.48,0.72," 1.1e-14"
"Nucb1",64.38,39.01,0.72," 8.1e-12"
"Gpc4",12.99,7.9,0.72," 2.6e-04"
"Cltb",511.02,309.75,0.72," 1.7e-21"
"Ppp2r5b",304.49,184.84,0.72," 8.4e-20"
"Efnb1",13.47,8.18,0.72," 1.8e-04"
"Bag1",336.4,205.77,0.72," 3.7e-17"
"Lrrtm1",43.91,26.67,0.72," 1.5e-09"
"Stx1a",173.47,105.28,0.72," 6.5e-17"
"Ubr3",256.08,155.29,0.72," 4.8e-03"
"Sec14l3",9.99,6.03,0.72," 1.8e-03"
"Glra1",5.09,3.17,0.72," 2.9e-02"
"Bdnf",30.28,18.52,0.72," 1.8e-07"
"Cdh15",9.04,5.5,0.72," 2.1e-03"
"Bex4",28.19,17.16,0.72," 3.0e-07"
"Crlf2",15.5,9.34,0.72," 1.8e-04"
"Imp3",73.07,44.3,0.72," 2.0e-11"
"CAAA01147332.1",10.12,6.16,0.72," 1.2e-03"
"Ccdc160",18.92,11.52,0.71," 1.5e-05"
"Ccdc42",4.7,2.89,0.71," 3.2e-02"
"2210016F16Rik",63.02,38.44,0.71," 3.4e-10"
"1700095J03Rik",7.29,4.44,0.71," 6.0e-03"
"Cetn2",137.11,83.92,0.71," 4.6e-12"
"Cdc42ep3",25.3,15.43,0.71," 1.1e-06"
"Riiad1",16.54,10.19,0.71," 1.2e-04"
"Stk19",47.08,28.71,0.71," 1.3e-09"
"Efcab6",5.01,3.08,0.71," 3.4e-02"
"Emc10",163.29,99.9,0.71," 3.3e-16"
"Gm38451",7.95,4.87,0.71," 4.3e-03"
"Edf1",174.84,106.93,0.71," 1.8e-16"
"Doc2b",360.56,220.27,0.71," 1.1e-19"
"Slc25a39",290.13,177.79,0.71," 7.2e-16"
"Ddx54",49.12,30.17,0.71," 1.3e-09"
"Tmem198",22.67,13.84,0.71," 4.5e-06"
"Commd9",74.26,45.5,0.71," 1.4e-11"
"Mettl26",95.09,58.2,0.71," 2.4e-12"
"Efcab15",12.65,7.72,0.71," 3.6e-04"
"Dnajc30",43.8,26.84,0.71," 4.5e-09"
"Utp18",49.09,30.02,0.71," 8.4e-10"
"Entpd6",63.53,38.9,0.71," 3.5e-11"
"Scml4",34.73,21.29,0.71," 4.5e-08"
"Fkbp1a",948.55,582.55,0.71," 2.2e-21"
"Rac3",124.8,76.68,0.7," 2.8e-14"
"Gm49980",14.2,8.7,0.7," 1.8e-04"
"Mapk3",434.22,266.96,0.7," 5.2e-19"
"Unc119",123.41,75.87,0.7," 3.1e-14"
"Ctu1",27.98,17.16,0.7," 5.5e-07"
"Wdr46",20.82,12.81,0.7," 4.1e-05"
"Fbll1",128.27,78.79,0.7," 4.8e-15"
"Ptger3",5.28,3.25,0.7," 2.3e-02"
"Selenom",189.33,116.56,0.7," 1.4e-16"
"Dnajb3",4.81,2.98,0.7," 3.2e-02"
"Ube2ql1",421.62,259.15,0.7," 6.9e-16"
"Acd",69.86,43.05,0.7," 1.4e-11"
"Ndufa7",130.17,80.63,0.7," 4.3e-13"
"Gstm6",64.56,39.76,0.7," 3.9e-11"
"Sowaha",68.52,42.23,0.7," 3.5e-11"
"Ssu72",113.36,69.92,0.7," 9.8e-14"
"Wdr55",23.28,14.38,0.7," 6.2e-06"
"Dph2",26.54,16.31,0.7," 1.3e-06"
"Mycn",8.59,5.23,0.7," 6.2e-03"
"Pcsk1",53.05,32.7,0.7," 1.1e-09"
"Myl12b",44.86,27.71,0.7," 5.9e-09"
"Mcfd2",120.32,74.66,0.7," 7.2e-13"
"Rnaseh2c",28.07,17.25,0.7," 1.1e-06"
"Cnpy2",45.78,28.28,0.7," 3.1e-09"
"Zfp239",102.15,63.06,0.7," 1.5e-13"
"Ldb2",154.54,95.22,0.7," 1.9e-15"
"Lrrc14",59.39,36.68,0.7," 1.6e-10"
"Icam5",17.01,10.51,0.7," 5.7e-05"
"Slc9a2",5.7,3.52,0.7," 1.9e-02"
"Uck1",48.51,29.97,0.69," 1.6e-09"
"Sdhaf4",51.99,32.17,0.69," 1.0e-08"
"1110038F14Rik",29.86,18.43,0.69," 5.1e-07"
"Preb",137.03,84.7,0.69," 3.3e-14"
"Pdap1",181.99,112.81,0.69," 2.6e-15"
"Camsap2",422.99,261.86,0.69," 2.6e-19"
"Polr3gl",46.36,28.85,0.69," 2.1e-08"
"Cox16",8.84,5.5,0.69," 3.9e-03"
"Rbm43",68.03,42.17,0.69," 4.4e-11"
"Chchd10",232.48,144.62,0.69," 3.1e-15"
"Mrpl41",98.41,61.17,0.69," 3.2e-12"
"Rbfa",21.77,13.49,0.69," 8.6e-06"
"Msantd1",9.99,6.2,0.69," 2.2e-03"
"Fam183b",38.5,23.8,0.69," 1.3e-07"
"Chmp5",268.97,167.43,0.69," 2.2e-15"
"Ap1s1",437.17,272.39,0.69," 6.2e-18"
"Hebp2",20.36,12.66,0.69," 1.8e-05"
"Prmt2",468.51,290.44,0.69," 1.4e-18"
"Hnrnpab",214.63,133.23,0.69," 8.0e-17"
"Fam174b",33.43,20.74,0.69," 1.6e-07"
"Marchf9",49.21,30.55,0.69," 2.0e-09"
"Frat2",13.6,8.43,0.69," 3.3e-04"
"Gm30025",5.55,3.41,0.69," 2.6e-02"
"Pnmal1",613.73,380.45,0.69," 4.1e-18"
"Morn2",28.83,17.97,0.69," 1.1e-06"
"Fam189b",34.77,21.6,0.69," 1.1e-07"
"Slc16a8",4.86,3.02,0.69," 3.4e-02"
"Pbdc1",53.59,33.42,0.69," 3.2e-09"
"Zfp628",25.87,16.05,0.69," 2.5e-06"
"Pdlim7",62.33,38.7,0.69," 2.8e-10"
"Polr2k",8.56,5.35,0.69," 5.0e-03"
"Arpc5",233.57,145.73,0.68," 3.2e-16"
"Zfp146",76.16,47.49,0.68," 1.1e-10"
"Sertm1",41.42,25.84,0.68," 4.4e-08"
"Cenps",7.17,4.42,0.68," 1.1e-02"
"Nhlh2",48.08,30.17,0.68," 5.4e-08"
"Gm11732",6.11,3.74,0.68," 2.5e-02"
"Ctsz",10.04,6.27,0.68," 2.1e-03"
"Coro1a",99.27,62.03,0.68," 1.3e-12"
"Ostc",46.16,28.93,0.68," 2.4e-08"
"Akt1s1",78.24,48.76,0.68," 1.1e-11"
"Calca",4.75,2.87,0.68," 4.4e-02"
"Snd1",127.19,79.26,0.68," 3.8e-14"
"Samd11",10.54,6.61,0.68," 1.7e-03"
"1110038B12Rik",19.72,11.93,0.68," 3.3e-04"
"Fkbp5",93.74,58.15,0.68," 1.0e-11"
"Mrpl36",51.65,32.33,0.68," 6.2e-09"
"Bid",51.53,32.18,0.68," 2.2e-09"
"Exosc9",65.25,40.79,0.68," 1.3e-10"
"Camk1",189.34,118.14,0.68," 3.5e-15"
"Nyap1",332.25,207.77,0.68," 6.0e-17"
"Atp6v1f",164.84,103.26,0.68," 5.6e-15"
"Tmem14c",41.82,26.25,0.68," 8.7e-08"
"Timm22",103.53,64.95,0.68," 8.3e-12"
"Map3k5",86.22,54.06,0.68," 1.9e-10"
"Irf2bpl",122.01,76.52,0.68," 1.8e-13"
"Foxp2",55.3,33.77,0.68," 3.5e-06"
"Armcx5",60.57,37.86,0.68," 6.7e-10"
"Vat1l",1258.37,787.6,0.68," 2.6e-20"
"Nr2f6",29.43,18.42,0.68," 9.1e-07"
"Tmem237",41.95,26.29,0.68," 5.2e-08"
"Pim2",103.61,64.91,0.67," 1.1e-12"
"Dxo",27.69,17.35,0.67," 1.6e-06"
"Bahd1",50.18,31.46,0.67," 3.3e-09"
"Mlx",44.7,28.05,0.67," 1.7e-08"
"Zbtb12",19.79,12.42,0.67," 3.2e-05"
"Arhgap36",233.44,143.38,0.67," 1.6e-10"
"Wdr83",48.29,30.35,0.67," 8.1e-09"
"Tmem176b",32.52,20.33,0.67," 6.2e-07"
"Cdip1",864.06,543.29,0.67," 1.0e-18"
"Nxph1",56.44,35.05,0.67," 2.6e-06"
"Tmem59l",163.33,102.91,0.67," 3.1e-13"
"Snx8",75.11,47.19,0.67," 8.5e-11"
"Hps6",22.57,14.13,0.67," 1.4e-05"
"Cfdp1",288.66,181.6,0.67," 5.8e-15"
"Trir",127.36,80.19,0.67," 1.1e-13"
"Fam81a",205.37,130.05,0.67," 3.5e-12"
"Atpif1",169.81,107.17,0.67," 5.8e-14"
"Gm42517",47.63,29.94,0.67," 1.3e-08"
"Elof1",119.88,75.69,0.67," 3.1e-12"
"Lsm4",73.71,46.44,0.67," 5.9e-11"
"Stat1",22.61,14.23,0.67," 1.3e-05"
"Angptl6",10.73,6.76,0.67," 1.9e-03"
"Mmp17",55.26,34.8,0.67," 1.7e-09"
"Ccdc124",119,75.12,0.67," 6.6e-13"
"Bex1",265.05,167.21,0.67," 3.2e-16"
"Ptk2b",80.57,50.1,0.67," 5.8e-09"
"Gpr27",51.58,32.62,0.67," 1.4e-08"
"Caly",194.06,122.2,0.67," 7.0e-12"
"Napepld",54.83,34.56,0.67," 2.1e-09"
"Prkcg",114.55,70.24,0.66," 1.2e-08"
"Swi5",345.96,219.31,0.66," 6.9e-15"
"Oaz1-ps",5.27,3.34,0.66," 3.5e-02"
"Mettl1",34.62,21.84,0.66," 2.8e-07"
"Rxrg",84.58,53.38,0.66," 1.5e-11"
"Prelid1",134.81,85.34,0.66," 3.8e-12"
"Ndufa4",438.79,277.75,0.66," 1.6e-14"
"Rgs2",283.35,178.92,0.66," 7.8e-16"
"Sf3b4",29.94,18.87,0.66," 1.6e-06"
"Chst1",156.14,98.58,0.66," 2.0e-14"
"Gaa",545.37,344.15,0.66," 2.5e-18"
"1700001L05Rik",10.96,6.86,0.66," 3.3e-03"
"Ndn",2600.68,1642.09,0.66," 1.2e-19"
"Mlf2",759.84,481.44,0.66," 2.3e-17"
"H2-D1",13.04,8.28,0.66," 8.5e-04"
"Wbp4",163.9,103.55,0.66," 2.1e-14"
"Cckar",8.94,5.64,0.66," 5.2e-03"
"Med29",18.88,11.96,0.66," 8.6e-05"
"3110040N11Rik",32.16,20.37,0.66," 4.0e-06"
"Jak1",264.38,168.3,0.66," 1.6e-13"
"Glce",41.52,26.21,0.66," 4.9e-06"
"Magee1",488.43,306.46,0.66," 2.3e-16"
"Cacnb1",220.68,139.96,0.66," 7.3e-15"
"Dgkg",75.89,48.29,0.66," 1.2e-09"
"Fam185a",61.2,38.73,0.66," 2.1e-09"
"Prr7",24.77,15.68,0.66," 7.2e-06"
"Vstm2l",82.88,52.48,0.66," 2.6e-11"
"Zcchc17",204.84,129.98,0.66," 2.0e-14"
"F2r",15.46,9.97,0.66," 1.0e-03"
"Itpa",66.68,42.34,0.66," 7.1e-10"
"Ap1s2",504.22,320.13,0.66," 6.7e-17"
"Ankrd63",6.06,3.74,0.66," 3.7e-02"
"Slc30a9",559.15,355.12,0.66," 7.9e-15"
"Cfap298",25.11,15.92,0.66," 7.6e-06"
"Ik",283.93,179.43,0.66," 3.6e-16"
"Crtc1",262.49,166.81,0.66," 6.6e-16"
"Stk32c",232.69,147.42,0.66," 4.8e-15"
"1700003E16Rik",58.8,37.28,0.66," 2.6e-09"
"Uqcrq",182.77,116.25,0.66," 2.2e-14"
"Nrsn2",400.1,254.47,0.66," 3.9e-12"
"Ftsj3",50.2,31.68,0.66," 1.6e-08"
"D11Wsu47e",20.45,13,0.66," 4.0e-05"
"Pfdn1",169.86,108.11,0.66," 6.5e-13"
"4931428F04Rik",37.41,23.74,0.66," 1.8e-07"
"Clptm1l",68.33,43.36,0.66," 2.8e-10"
"Hpcal4",1291.23,819.89,0.66," 3.0e-19"
"Ltv1",31.9,20.31,0.66," 2.2e-06"
"Uimc1",29.25,18.57,0.66," 1.9e-06"
"Fam43b",45.63,29.01,0.65," 5.0e-08"
"Tusc3",121.27,77.16,0.65," 6.3e-11"
"Atp6v0e2",440.46,281.03,0.65," 1.6e-14"
"Cyb561",83.57,53.22,0.65," 4.9e-10"
"Tkfc",23.65,14.96,0.65," 1.5e-05"
"Tmem268",29.62,18.84,0.65," 6.6e-06"
"Zfp954",24.9,15.83,0.65," 8.5e-06"
"Phf6",82.29,52.23,0.65," 8.7e-11"
"Scand1",51.45,32.83,0.65," 1.2e-08"
"Gm17396",6.56,4.19,0.65," 2.5e-02"
"Cuta",63.05,40.14,0.65," 9.5e-10"
"H2ax",47.59,30.32,0.65," 2.0e-08"
"Mrpl54",53.06,33.89,0.65," 1.0e-08"
"Fam136a",78.6,50.15,0.65," 1.3e-10"
"Map7d1",499.25,317.76,0.65," 1.8e-17"
"Cenpv",38.21,24.31,0.65," 2.3e-07"
"Morc4",14.85,9.34,0.65," 8.2e-04"
"Ak5",142.22,90.33,0.65," 5.3e-13"
"Gas8",41.92,26.64,0.65," 8.9e-08"
"Usp10",121,77.33,0.65," 2.5e-12"
"Borcs8",50.45,32.3,0.65," 4.2e-08"
"Lrp11",98.13,62.67,0.65," 1.3e-11"
"Homez",46.68,29.73,0.65," 5.4e-08"
"Nedd8",234.84,150.11,0.65," 1.3e-14"
"Trpc4",14.48,9.2,0.65," 5.1e-04"
"Srsf2",182.27,116.28,0.65," 9.8e-14"
"Rnf112",232.81,148.22,0.65," 3.3e-15"
"Eif1",253.52,162.3,0.65," 9.7e-15"
"Gm47163",70.99,45.49,0.65," 9.1e-10"
"Svop",127.93,81.67,0.65," 6.9e-13"
"Trappc2l",135.96,87.27,0.65," 3.5e-11"
"Hdgfl2",133.31,84.73,0.65," 1.9e-12"
"Tomm34",232.69,148.26,0.65," 3.0e-13"
"Med30",46.19,29.72,0.65," 7.0e-07"
"Pa2g4",155.82,99.41,0.65," 1.4e-13"
"Tro",291.49,188.03,0.65," 4.6e-15"
"Srf",46.62,29.78,0.65," 3.0e-08"
"Nova2",206.91,131.83,0.65," 3.3e-13"
"Hax1",27.19,17.38,0.65," 8.0e-06"
"Cyb5r3",156.15,99.89,0.65," 4.2e-13"
"Rasd2",191.16,121.99,0.65," 4.3e-11"
"Fxr2",293.78,187.82,0.65," 5.2e-16"
"Gatd1",63.27,40.56,0.64," 4.8e-09"
"Marcksl1",270.98,172.56,0.64," 4.2e-14"
"Ccdc106",32.57,20.83,0.64," 1.2e-06"
"Znhit1",82.67,52.86,0.64," 8.7e-11"
"Thoc3",116.35,74.58,0.64," 1.5e-11"
"1110065P20Rik",34.36,22.08,0.64," 1.2e-06"
"Larp1b",26.49,16.96,0.64," 7.3e-06"
"Slit3",13.94,8.96,0.64," 1.0e-03"
"Gnl2",86.02,55.25,0.64," 9.3e-11"
"Cox6b1",358.06,230.16,0.64," 6.0e-15"
"Cbarp",691.76,442.64,0.64," 4.1e-17"
"Egr3",11.39,7.27,0.64," 3.1e-03"
"Npr3",9.59,6.08,0.64," 1.0e-02"
"Lgals8",143.75,92.08,0.64," 6.6e-13"
"Trappc4",141.87,91.15,0.64," 1.2e-12"
"Rpl3-ps1",54.69,34.77,0.64," 5.7e-08"
"Efnb3",184.18,118.08,0.64," 3.9e-11"
"Sfpq",243.9,159.13,0.64," 1.6e-12"
"Pop5",87.1,56.02,0.64," 1.3e-10"
"Dohh",42.61,27.39,0.64," 1.2e-07"
"Rab1b",323.73,207.87,0.64," 6.8e-14"
"Irf2bp1",131.33,84.24,0.64," 8.6e-13"
"Mtch1",1364.99,875.81,0.64," 1.4e-15"
"Rps4l",56.87,36.52,0.64," 7.8e-09"
"Isyna1",100.25,64.44,0.64," 1.5e-11"
"Atp5d",304.68,195.9,0.64," 3.9e-15"
"Ccdc28a",70.48,45.32,0.64," 1.1e-09"
"Sh3yl1",28.79,18.48,0.64," 4.1e-06"
"Cmss1",24.61,15.83,0.64," 1.7e-05"
"Cd274",9.05,5.82,0.64," 6.3e-03"
"Rps27l",19.88,12.76,0.64," 8.0e-05"
"Otud5",194.32,124.93,0.64," 3.0e-14"
"2410002F23Rik",91.58,58.91,0.64," 8.7e-11"
"Cox8a",387.81,250.03,0.64," 6.6e-16"
"Banf1",84.73,54.71,0.64," 5.7e-10"
"Kcnk12",5.38,3.47,0.64," 3.8e-02"
"Isl1",94.41,60.83,0.64," 1.9e-09"
"Dusp14",35.15,22.64,0.64," 8.9e-07"
"Clpp",119.76,77.01,0.64," 3.1e-12"
"Prr12",152.48,98,0.64," 3.2e-13"
"Naa38",37.17,23.92,0.64," 4.5e-07"
"Gnas",411.97,265.36,0.64," 6.5e-15"
"Snhg12",45.56,28.96,0.64," 3.7e-07"
"Trim68",6.32,4.04,0.64," 3.2e-02"
"Trmt9b",16.97,10.74,0.63," 8.7e-04"
"Fem1a",104.23,67.18,0.63," 2.2e-11"
"2810004N23Rik",74.3,47.97,0.63," 9.7e-10"
"B630019K06Rik",510.44,329.44,0.63," 1.2e-14"
"Map11",112.7,72.69,0.63," 7.0e-12"
"Triap1",40.55,26.25,0.63," 7.7e-07"
"Romo1",72.41,46.95,0.63," 3.0e-09"
"Fbxl15",26.81,17.29,0.63," 1.1e-05"
"Mrpl52",63.41,40.62,0.63," 7.0e-09"
"Snu13",26.55,17.13,0.63," 1.0e-05"
"Gm46603",10.77,6.95,0.63," 3.3e-03"
"Spcs1",89.02,57.7,0.63," 2.4e-09"
"Brs3",7.34,4.75,0.63," 1.5e-02"
"AW551984",511.32,329.74,0.63," 1.5e-16"
"Armc10",34.73,22.49,0.63," 2.4e-06"
"Riox1",19.04,12.32,0.63," 1.4e-04"
"Mrps14",119.6,77.45,0.63," 1.8e-11"
"Higd2a",141.97,91.74,0.63," 1.1e-12"
"S100a10",49.82,32.19,0.63," 4.0e-08"
"Fgd3",19.66,12.79,0.63," 1.7e-04"
"Get4",70.08,45.31,0.63," 1.7e-09"
"Hspbp1",177.23,114.73,0.63," 4.3e-13"
"H1f10",44.15,28.61,0.63," 3.1e-07"
"Ten1",47.27,30.74,0.63," 1.8e-07"
"Gpr135",30.76,19.81,0.63," 5.6e-06"
"Phf13",50.27,32.54,0.63," 3.7e-08"
"Snrpa",63.01,40.87,0.63," 6.2e-09"
"Ppp4r4",71.79,46.54,0.63," 1.3e-09"
"Ormdl3",51.1,33.12,0.63," 3.4e-08"
"Gm45133",12.81,8.39,0.63," 4.2e-03"
"Lancl3",39.32,25.43,0.63," 5.0e-07"
"Vps72",64.9,42.07,0.63," 6.9e-09"
"Rap2a",367.34,238.4,0.62," 1.5e-15"
"Mrps12",92.3,60.11,0.62," 1.5e-09"
"Eif1a",244,157.49,0.62," 1.7e-13"
"Bmyc",40.13,26.19,0.62," 8.5e-06"
"Fam214b",89.73,58.21,0.62," 2.8e-10"
"Snx7",37.51,24.33,0.62," 1.1e-06"
"Arf5",191.94,125.19,0.62," 5.0e-12"
"Ube2l6",9.88,6.46,0.62," 5.6e-03"
"Nme2",10.36,6.74,0.62," 4.6e-03"
"Frmpd3",111.68,72.58,0.62," 1.7e-11"
"Mrfap1",487.11,318.42,0.62," 5.0e-13"
"Mrpl20",125.08,81.48,0.62," 3.8e-11"
"Efcab10",11.41,7.43,0.62," 3.1e-03"
"Man1b1",79.4,51.64,0.62," 1.2e-09"
"Prrt1",174.73,113.6,0.62," 9.6e-13"
"Upf3b",81.4,52.81,0.62," 9.2e-10"
"Gcc1",57.09,37.16,0.62," 2.1e-08"
"Prr13",166.42,108.53,0.62," 1.5e-12"
"Polr2e",102.16,66.54,0.62," 1.1e-10"
"Rad51c",10.49,6.82,0.62," 4.3e-03"
"Rpp21",29.47,19.19,0.62," 6.6e-06"
"Tbca",117.78,76.75,0.62," 1.4e-11"
"Cacnb3",230.47,150.05,0.62," 1.2e-13"
"Hint1",428.99,279.97,0.62," 6.5e-15"
"Faap20",68.58,44.93,0.62," 3.4e-08"
"Gtpbp3",40.84,26.58,0.62," 8.5e-07"
"Ptov1",357.58,233.4,0.62," 6.7e-15"
"Zfp771",66.53,43.37,0.62," 3.9e-09"
"3110082I17Rik",20.62,13.46,0.62," 1.1e-04"
"Fam3a",18.3,11.94,0.62," 2.4e-04"
"Nrg3",34.47,22.48,0.62," 2.3e-06"
"Rpl23",112.04,72.01,0.62," 1.2e-09"
"Micos13",109.01,71.32,0.62," 8.4e-09"
"Yipf4",75.35,49.35,0.62," 1.2e-08"
"As3mt",81.5,53.11,0.62," 1.1e-09"
"Rnf113a1",20.22,13.19,0.62," 1.2e-04"
"Dph1",10.79,7.07,0.62," 4.2e-03"
"Bcam",12.72,8.29,0.62," 2.0e-03"
"Acsl1",70.21,45.82,0.62," 2.6e-09"
"A830011K09Rik",6.02,3.92,0.62," 3.4e-02"
"Arhgap1",138.23,90.01,0.62," 9.6e-12"
"Kcnk13",11.67,7.62,0.62," 2.9e-03"
"Pola2",6.61,4.31,0.61," 2.6e-02"
"Nhlrc1",77.77,50.79,0.61," 2.9e-09"
"Fbl",7.53,4.92,0.61," 1.7e-02"
"Agfg2",82.36,53.64,0.61," 2.2e-09"
"Hs3st4",116.91,76.38,0.61," 2.1e-11"
"Ddx24",405.87,265.78,0.61," 4.1e-15"
"Irak2",22.46,14.67,0.61," 7.8e-05"
"Gpank1",17.21,11.29,0.61," 4.9e-04"
"Sf1",283.36,184.32,0.61," 3.0e-13"
"Ppdpf",42.73,27.98,0.61," 3.9e-07"
"Ankrd42",42.83,27.98,0.61," 6.5e-07"
"Ppp4c",61.83,40.49,0.61," 1.2e-08"
"Jpt2",40.57,26.61,0.61," 1.5e-06"
"B4galt3",12.67,8.3,0.61," 2.1e-03"
"Plscr3",27.3,17.87,0.61," 2.1e-05"
"Becn1",168.43,110.52,0.61," 2.2e-12"
"Ppme1",357.69,234.68,0.61," 1.3e-14"
"Mtrr",28.79,18.89,0.61," 1.2e-05"
"Plppr2",88.38,57.97,0.61," 4.4e-10"
"Rtl8c",249.48,163.69,0.61," 2.0e-13"
"Pop7",39.54,26.03,0.61," 1.7e-06"
"Atp6v0c",76.2,49.97,0.61," 1.9e-09"
"Gm8420",10.91,7.17,0.61," 4.5e-03"
"Kif3c",337.84,221.81,0.61," 1.3e-14"
"Prorp",14.72,9.66,0.61," 1.0e-03"
"Psd",271.81,177.96,0.61," 7.8e-13"
"Pgls",45.45,29.84,0.61," 2.6e-07"
"Cnot7",231.8,152.68,0.61," 9.9e-13"
"Adar",335.88,220.7,0.61," 1.4e-14"
"Dad1",76.66,50.43,0.61," 2.8e-09"
"Npdc1",125.04,82.23,0.61," 2.4e-11"
"Smc1a",80.57,53.01,0.61," 1.4e-09"
"Ssb",266.66,175.36,0.61," 6.6e-14"
"Mea1",161.56,106.24,0.61," 3.6e-12"
"Rnps1",95.6,62.84,0.61," 2.5e-10"
"Hspa8",350.56,230.35,0.61," 1.2e-14"
"Wdr36",59.84,39.65,0.61," 1.1e-07"
"Med28",230.38,152.24,0.61," 1.5e-11"
"Gm5823",13.71,8.83,0.6," 2.1e-03"
"Srsf5",173.15,113.58,0.6," 7.5e-12"
"Arl8a",432.81,284.55,0.6," 4.6e-15"
"Pef1",179.38,117.98,0.6," 1.2e-12"
"Enox2",39.93,26,0.6," 5.8e-06"
"Mrpl22",21.34,14.04,0.6," 1.2e-04"
"Med26",18.9,12.43,0.6," 2.6e-04"
"Ddx18",10.38,6.88,0.6," 6.1e-03"
"Chmp1a",147.18,97.04,0.6," 1.6e-10"
"Sgsm2",183.04,119.88,0.6," 1.9e-11"
"Syt4",218.51,144.32,0.6," 9.3e-13"
"Ubald1",188.47,124.1,0.6," 1.6e-12"
"E430024P14Rik",12.38,8.14,0.6," 2.6e-03"
"Bccip",84.04,55.52,0.6," 4.3e-09"
"Kcnf1",35.91,23.63,0.6," 2.6e-06"
"Agap2",430.6,283.78,0.6," 1.7e-14"
"Trappc1",60.25,39.79,0.6," 1.5e-07"
"Ssx2ip",283.22,186.82,0.6," 4.2e-12"
"Psme1",131.53,86.63,0.6," 2.4e-10"
"Idnk",47.05,31.1,0.6," 6.6e-07"
"Tasp1",77.02,50.9,0.6," 7.8e-09"
"Arpc3",164.95,108.89,0.6," 2.2e-11"
"C2cd2l",71.32,47.11,0.6," 1.1e-08"
"Cpne6",188.85,123.45,0.6," 2.4e-11"
"Gab2",58.4,38.34,0.6," 1.9e-07"
"Gba",12.32,8.13,0.6," 4.3e-03"
"Rtf1",203.4,134.1,0.6," 1.1e-12"
"Rwdd3",18.44,12.17,0.6," 4.7e-04"
"Flot1",219.51,144.88,0.6," 3.5e-09"
"Csf2ra",17.57,11.58,0.6," 4.7e-04"
"Trim27",80.69,53.25,0.6," 1.9e-09"
"Ctsl",46.21,30.57,0.6," 1.2e-06"
"LTO1",37.83,25,0.6," 2.9e-06"
"Dclk3",46.66,30.37,0.6," 7.5e-06"
"Ring1",41.91,27.64,0.6," 1.5e-06"
"Abhd8",558.41,369.17,0.6," 8.9e-14"
"Clip2",239.6,158.67,0.6," 4.2e-13"
"Chchd2",165.8,110.01,0.6," 4.1e-11"
"Bsdc1",154.05,101.77,0.6," 1.8e-11"
"Tubb3",880.15,579.59,0.6," 1.2e-13"
"Mrpl49",102.6,68.02,0.6," 8.6e-09"
"Rbm45",42.7,28.33,0.6," 3.3e-06"
"Dhps",74.29,49.19,0.6," 1.2e-08"
"Ube2s",13.29,8.74,0.6," 2.4e-03"
"Atic",106.79,70.63,0.6," 1.9e-10"
"Kcnj4",6.26,4.14,0.6," 3.6e-02"
"Adra1b",7.57,4.99,0.6," 2.2e-02"
"Armc7",20.84,13.8,0.6," 1.8e-04"
"Jakmip1",32.39,21.44,0.59," 1.4e-05"
"Jakmip1",0,0,0.59," 1.4e-05"
"Rab24",47.1,31.24,0.59," 4.1e-07"
"Elavl4",319.41,211.62,0.59," 3.0e-11"
"Kat14",52.3,34.68,0.59," 2.6e-07"
"Rnd3",98.72,65.37,0.59," 4.4e-10"
"Bcas2",220.9,146.79,0.59," 1.3e-10"
"Cox7a2",247.64,164.36,0.59," 8.0e-13"
"Shpk",6.13,4.07,0.59," 3.9e-02"
"Coq5",88.88,58.94,0.59," 2.0e-09"
"Bod1",175.42,116.59,0.59," 1.9e-11"
"Ing2",47.03,31.25,0.59," 5.1e-07"
"Tubb5",1334.32,884.68,0.59," 6.3e-16"
"Polr3d",38.66,25.64,0.59," 1.9e-06"
"Khnyn",60.32,39.99,0.59," 4.2e-08"
"E430018J23Rik",11.44,7.61,0.59," 5.3e-03"
"Ttll1",131.68,87.39,0.59," 4.0e-11"
"Rbbp7",224.78,149.19,0.59," 7.2e-13"
"Ndufb11",140.46,93.55,0.59," 3.6e-10"
"Timm13",102.66,68.39,0.59," 8.5e-10"
"Dbpht2",246.58,164.56,0.59," 5.9e-12"
"0610012G03Rik",74.34,49.64,0.59," 4.5e-08"
"Rnf138rt1",11.6,7.72,0.59," 4.5e-03"
"Fam98b",102.64,68.22,0.59," 5.5e-10"
"Mfsd13a",17.17,11.42,0.59," 7.1e-04"
"Mafk",34.5,22.94,0.59," 8.0e-06"
"Aplp1",625.01,415.56,0.59," 5.8e-15"
"Zkscan5",34.96,23.23,0.59," 6.0e-06"
"Schip1",9.51,6.31,0.59," 1.0e-02"
"Akirin1",116.33,77.35,0.59," 1.4e-10"
"Izumo4",32.19,21.41,0.59," 9.7e-06"
"Arl6ip4",92.2,61.4,0.59," 1.3e-09"
"Prcc",118.98,79.16,0.59," 1.3e-10"
"Itpr1",167.68,111.9,0.59," 3.5e-11"
"Apex2",12.77,8.53,0.59," 3.0e-03"
"Wdr34",86.15,57.33,0.59," 2.2e-09"
