sample_name,smart_seq_cluster_id,smart_seq_cluster_label,smart_seq_cluster_color,animal_name_id,animal_name_label,animal_name_color,retro-seq_injection_roi_id,retro-seq_injection_roi_label,retro-seq_injection_roi_color,sex_id,sex_label,sex_color,sexual_experience_id,sexual_experience_label,sexual_experience_color,medical_conditions_id,medical_conditions_label,medical_conditions_color,cca_cluster_id,cca_cluster_label,cca_cluster_color
LS-15056_E1-50_S13,8,Slc18a3,#FF2F3F,5,203978,#CC8E5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15056_E1-50_S20,12,Tbx3_2 Anxa2,#9F47FF,5,203978,#CC8E5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15056_E1-50_S22,13,Tbx3_3 Slc14a1,#AF67FF,5,203978,#CC8E5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15056_E1-50_S23,13,Tbx3_3 Slc14a1,#AF67FF,5,203978,#CC8E5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15056_E1-50_S25,12,Tbx3_2 Anxa2,#9F47FF,5,203978,#CC8E5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15056_E1-50_S28,12,Tbx3_2 Anxa2,#9F47FF,5,203978,#CC8E5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15056_E1-50_S30,12,Tbx3_2 Anxa2,#9F47FF,5,203978,#CC8E5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15056_E1-50_S34,13,Tbx3_3 Slc14a1,#AF67FF,5,203978,#CC8E5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15056_E1-50_S35,12,Tbx3_2 Anxa2,#9F47FF,5,203978,#CC8E5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15056_E1-50_S47,18,Nfib_1 Prdm13,#9B408B,7,205291,#FFB726,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15056_E1-50_S50,17,Slc32a1_2,#FF008B,7,205291,#FFB726,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15056_E1-50_S52,17,Slc32a1_2,#FF008B,7,205291,#FFB726,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15056_E1-50_S61,8,Slc18a3,#FF2F3F,7,205291,#FFB726,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15057_E1-50_S25,8,Slc18a3,#FF2F3F,7,205291,#FFB726,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15057_E1-50_S43,8,Slc18a3,#FF2F3F,7,205291,#FFB726,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15057_E1-50_S44,18,Nfib_1 Prdm13,#9B408B,7,205291,#FFB726,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15057_E1-50_S71,18,Nfib_1 Prdm13,#9B408B,4,200903,#FF5500,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15079_S13_E1-50,18,Nfib_1 Prdm13,#9B408B,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15079_S17_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15079_S18_E1-50,18,Nfib_1 Prdm13,#9B408B,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15079_S39_E1-50,18,Nfib_1 Prdm13,#9B408B,8,228204,#CC9F00,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15079_S48_E1-50,18,Nfib_1 Prdm13,#9B408B,8,228204,#CC9F00,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15079_S58_E1-50,17,Slc32a1_2,#FF008B,9,228205,#999045,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S01_E1-50,17,Slc32a1_2,#FF008B,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S02_E1-50,7,Lhx1_1,#DF5D07,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S04_E1-50,12,Tbx3_2 Anxa2,#9F47FF,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S10_E1-50,12,Tbx3_2 Anxa2,#9F47FF,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S13_E1-50,17,Slc32a1_2,#FF008B,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S15_E1-50,12,Tbx3_2 Anxa2,#9F47FF,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S18_E1-50,17,Slc32a1_2,#FF008B,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S27_E1-50,7,Lhx1_1,#DF5D07,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S28_E1-50,12,Tbx3_2 Anxa2,#9F47FF,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S29_E1-50,11,Tbx3_1 Tac2,#8F87DF,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S38_E1-50,8,Slc18a3,#FF2F3F,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S46_E1-50,5,Astro Aqp4,#665C47,19,242209,#26FF26,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S54_E1-50,17,Slc32a1_2,#FF008B,19,242209,#26FF26,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S57_E1-50,2,Endo Gja5,#99796B,19,242209,#26FF26,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S60_E1-50,17,Slc32a1_2,#FF008B,19,242209,#26FF26,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S75_E1-50,12,Tbx3_2 Anxa2,#9F47FF,20,242210,#00CC17,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S79_E1-50,7,Lhx1_1,#DF5D07,20,242210,#00CC17,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15301_S92_E1-50,12,Tbx3_2 Anxa2,#9F47FF,20,242210,#00CC17,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15334_S67_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,13,235447,#D0FF73,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,NA,NA,NA
LS-15334_S86_E1-50,8,Slc18a3,#FF2F3F,27,246405,#17998B,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,4,behavior - no intruder,#00FFFF,NA,NA,NA
LS-15334_S87_E1-50,12,Tbx3_2 Anxa2,#9F47FF,27,246405,#17998B,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,4,behavior - no intruder,#00FFFF,NA,NA,NA
LS-15334_S88_E1-50,12,Tbx3_2 Anxa2,#9F47FF,27,246405,#17998B,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,4,behavior - no intruder,#00FFFF,NA,NA,NA
LS-15334_S89_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,27,246405,#17998B,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,4,behavior - no intruder,#00FFFF,NA,NA,NA
LS-15334_S92_E1-50,17,Slc32a1_2,#FF008B,27,246405,#17998B,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,4,behavior - no intruder,#00FFFF,NA,NA,NA
LS-15334_S93_E1-50,5,Astro Aqp4,#665C47,27,246405,#17998B,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,4,behavior - no intruder,#00FFFF,NA,NA,NA
LS-15334_S94_E1-50,12,Tbx3_2 Anxa2,#9F47FF,27,246405,#17998B,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,4,behavior - no intruder,#00FFFF,NA,NA,NA
LS-15334_S95_E1-50,17,Slc32a1_2,#FF008B,27,246405,#17998B,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,4,behavior - no intruder,#00FFFF,NA,NA,NA
LS-15335_S34_E1-50,19,Nfib_2 Car4,#8B008B,14,238272,#8DCC3D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,1,behavior - aggression,#FF7373,NA,NA,NA
LS-15335_S37_E1-50,18,Nfib_1 Prdm13,#9B408B,14,238272,#8DCC3D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,1,behavior - aggression,#FF7373,NA,NA,NA
LS-15335_S62_E1-50,17,Slc32a1_2,#FF008B,15,238986,#519917,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,NA,NA,NA
LS-15335_S81_E1-50,12,Tbx3_2 Anxa2,#9F47FF,15,238986,#519917,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,NA,NA,NA
LS-15336_S01_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,23,242771,#1FCC6C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,1,behavior - aggression,#FF7373,NA,NA,NA
LS-15336_S26_E1-50,18,Nfib_1 Prdm13,#9B408B,23,242771,#1FCC6C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,1,behavior - aggression,#FF7373,NA,NA,NA
LS-15336_S28_E1-50,99,Oligo Opalin 2,#4C796F,23,242771,#1FCC6C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,1,behavior - aggression,#FF7373,NA,NA,NA
LS-15336_S49_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,26,246276,#3DCCAC,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,NA,NA,NA
LS-15336_S67_E1-50,99,Oligo Opalin 2,#4C796F,26,246276,#3DCCAC,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,NA,NA,NA
LS-15336_S79_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,26,246276,#3DCCAC,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,NA,NA,NA
LS-15336_S91_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,26,246276,#3DCCAC,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,NA,NA,NA
LS-15336_S96_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,26,246276,#3DCCAC,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,NA,NA,NA
LS-15391_S07_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S11_E1-50,17,Slc32a1_2,#FF008B,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S13_E1-50,17,Slc32a1_2,#FF008B,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S16_E1-50,17,Slc32a1_2,#FF008B,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S40_E1-50,17,Slc32a1_2,#FF008B,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S42_E1-50,12,Tbx3_2 Anxa2,#9F47FF,11,228209,#B9CC1F,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S60_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,11,228209,#B9CC1F,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S61_E1-50,17,Slc32a1_2,#FF008B,11,228209,#B9CC1F,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S66_E1-50,17,Slc32a1_2,#FF008B,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S70_E1-50,17,Slc32a1_2,#FF008B,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S72_E1-50,17,Slc32a1_2,#FF008B,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S73_E1-50,17,Slc32a1_2,#FF008B,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S78_E1-50,10,Clic4,#F20BBF,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S85_E1-50,17,Slc32a1_2,#FF008B,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S86_E1-50,7,Lhx1_1,#DF5D07,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S90_E1-50,10,Clic4,#F20BBF,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S94_E1-50,17,Slc32a1_2,#FF008B,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S95_E1-50,8,Slc18a3,#FF2F3F,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15391_S96_E1-50,17,Slc32a1_2,#FF008B,17,241421,#75CC5C,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15392_S01_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,8,228204,#CC9F00,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15392_S06_E1-50,18,Nfib_1 Prdm13,#9B408B,8,228204,#CC9F00,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15392_S07_E1-50,18,Nfib_1 Prdm13,#9B408B,8,228204,#CC9F00,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15392_S09_E1-50,18,Nfib_1 Prdm13,#9B408B,8,228204,#CC9F00,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15392_S14_E1-50,18,Nfib_1 Prdm13,#9B408B,8,228204,#CC9F00,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15392_S77_E1-50,11,Tbx3_1 Tac2,#8F87DF,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15392_S78_E1-50,11,Tbx3_1 Tac2,#8F87DF,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15392_S86_E1-50,7,Lhx1_1,#DF5D07,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15392_S88_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15392_S89_E1-50,10,Clic4,#F20BBF,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15392_S90_E1-50,8,Slc18a3,#FF2F3F,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15392_S91_E1-50,11,Tbx3_1 Tac2,#8F87DF,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S01_E1-50,12,Tbx3_2 Anxa2,#9F47FF,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S12_E1-50,12,Tbx3_2 Anxa2,#9F47FF,10,228208,#FFFF4D,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S23_E1-50,17,Slc32a1_2,#FF008B,11,228209,#B9CC1F,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S26_E1-50,18,Nfib_1 Prdm13,#9B408B,11,228209,#B9CC1F,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S31_E1-50,18,Nfib_1 Prdm13,#9B408B,11,228209,#B9CC1F,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S49_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,11,228209,#B9CC1F,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S53_E1-50,12,Tbx3_2 Anxa2,#9F47FF,11,228209,#B9CC1F,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S55_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,11,228209,#B9CC1F,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S57_E1-50,2,Endo Gja5,#99796B,19,242209,#26FF26,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S67_E1-50,17,Slc32a1_2,#FF008B,19,242209,#26FF26,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S68_E1-50,17,Slc32a1_2,#FF008B,19,242209,#26FF26,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S73_E1-50,17,Slc32a1_2,#FF008B,19,242209,#26FF26,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S84_E1-50,8,Slc18a3,#FF2F3F,20,242210,#00CC17,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S88_E1-50,17,Slc32a1_2,#FF008B,20,242210,#00CC17,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15393_S91_E1-50,17,Slc32a1_2,#FF008B,20,242210,#00CC17,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15394_S33_E1-50,10,Clic4,#F20BBF,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15394_S41_E1-50,10,Clic4,#F20BBF,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15394_S47_E1-50,7,Lhx1_1,#DF5D07,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15394_S48_E1-50,8,Slc18a3,#FF2F3F,18,241424,#3A992E,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15394_S60_E1-50,17,Slc32a1_2,#FF008B,19,242209,#26FF26,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15394_S62_E1-50,5,Astro Aqp4,#665C47,19,242209,#26FF26,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15394_S77_E1-50,10,Clic4,#F20BBF,20,242210,#00CC17,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15394_S78_E1-50,17,Slc32a1_2,#FF008B,20,242210,#00CC17,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15394_S85_E1-50,12,Tbx3_2 Anxa2,#9F47FF,20,242210,#00CC17,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15394_S94_E1-50,18,Nfib_1 Prdm13,#9B408B,20,242210,#00CC17,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15394_S95_E1-50,17,Slc32a1_2,#FF008B,20,242210,#00CC17,1,N/A,#FF7373,1,F,#FF7373,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
LS-15550_S04_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,12,235445,#779900,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,4,behavior - no intruder,#00FFFF,NA,NA,NA
LS-15550_S31_E1-50,5,Astro Aqp4,#665C47,12,235445,#779900,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,4,behavior - no intruder,#00FFFF,NA,NA,NA
LS-15550_S32_E1-50,18,Nfib_1 Prdm13,#9B408B,12,235445,#779900,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,4,behavior - no intruder,#00FFFF,NA,NA,NA
LS-15550_S57_E1-50,18,Nfib_1 Prdm13,#9B408B,16,238987,#55FF00,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,2,behavior - close investigation,#CCCC3D,NA,NA,NA
LS-15550_S76_E1-50,18,Nfib_1 Prdm13,#9B408B,16,238987,#55FF00,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,2,behavior - close investigation,#CCCC3D,NA,NA,NA
LS-15550_S91_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,15,238986,#519917,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,3,behavior - mating,#179917,NA,NA,NA
LS-15551_S04_E1-50,99,Oligo Opalin 2,#4C796F,22,242736,#4DFF88,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,2,behavior - close investigation,#CCCC3D,NA,NA,NA
LS-15551_S33_E1-50,2,Endo Gja5,#99796B,21,242421,#459958,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,2,behavior - close investigation,#CCCC3D,NA,NA,NA
LS-15560_S26_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,12,235445,#779900,1,N/A,#FF7373,2,M,#3DCC3D,2,Naive,#3DCC3D,4,behavior - no intruder,#00FFFF,NA,NA,NA
